"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","3,173,708.807","100.028","8,504.445","3,182,213.252","15.808","10","0x20000","0x1010D6E","10044"
"1","glTexSubImage3D","3,173,809.303","37.649","8,420.269","3,182,229.572","15.553","10","0x20000","0x1010D6E","10044"
"2","glTexSubImage3D","3,173,853.433","28.809","8,392.236","3,182,245.669","15.776","10","0x20000","0x1010D6E","10044"
"3","glTexSubImage3D","3,173,882.592","26.454","8,379.365","3,182,261.957","17.248","10","0x20000","0x1010D6E","10044"
"4","glTexSubImage3D","3,173,909.354","25.714","8,368.187","3,182,277.541","17.216","10","0x20000","0x1010D6E","10044"
"5","glTexSubImage3D","3,173,935.359","25.363","8,360.358","3,182,295.717","16.096","10","0x20000","0x1010D6E","10044"
"6","glTexSubImage3D","3,173,961.008","22.109","8,351.317","3,182,312.325","15.520","10","0x20000","0x1010D6E","10044"
"7","glTexSubImage3D","3,173,983.411","1,006.247","8,345.586","3,182,328.997","0.544","10","0x20000","0x1010D6E","10044"
"7","glTexSubImage3D","3,173,983.411","1,006.247","8,358.066","3,182,341.477","15.776","11","0x20000","0x1010D6E","10044"
"8","glTexSubImage3D","3,174,991.410","29.104","7,366.355","3,182,357.765","15.520","11","0x20000","0x1010D6E","10044"
"9","glTexSubImage3D","3,175,020.998","24.726","7,352.831","3,182,373.829","15.520","11","0x20000","0x1010D6E","10044"
"10","glTexSubImage3D","3,175,046.044","22.032","7,343.945","3,182,389.989","15.584","11","0x20000","0x1010D6E","10044"
"11","glTexSubImage3D","3,175,068.356","113.237","7,337.793","3,182,406.149","16.385","11","0x20000","0x1010D6E","10044"
"12","glTexSubImage3D","3,175,182.060","25.450","7,241.210","3,182,423.270","15.520","11","0x20000","0x1010D6E","10044"
"13","glTexSubImage3D","3,175,207.966","22.634","7,231.368","3,182,439.334","15.488","11","0x20000","0x1010D6E","10044"
"14","glTexSubImage3D","3,175,230.876","22.261","7,224.490","3,182,455.366","16.864","11","0x20000","0x1010D6E","10044"
"15","glTexSubImage3D","3,175,253.754","22.801","7,217.132","3,182,470.886","16.864","11","0x20000","0x1010D6E","10044"
