"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","3,177,681.759","96.358","11,602.054","3,189,283.813","23.104","10","0x20000","0xFFFFFFFFC60110A8","10920"
"1","glTexSubImage3D","3,177,778.589","38.726","11,529.128","3,189,307.717","22.464","10","0x20000","0xFFFFFFFFC60110A8","10920"
"2","glTexSubImage3D","3,177,823.820","28.048","11,507.129","3,189,330.949","21.664","10","0x20000","0xFFFFFFFFC60110A8","10920"
"3","glTexSubImage3D","3,177,852.228","24.801","11,500.993","3,189,353.221","23.200","10","0x20000","0xFFFFFFFFC60110A8","10920"
"4","glTexSubImage3D","3,177,877.324","25.156","11,497.593","3,189,374.917","23.169","10","0x20000","0xFFFFFFFFC60110A8","10920"
"5","glTexSubImage3D","3,177,902.812","23.895","11,495.850","3,189,398.662","21.696","10","0x20000","0xFFFFFFFFC60110A8","10920"
"6","glTexSubImage3D","3,177,927.013","21.935","11,493.953","3,189,420.966","21.632","10","0x20000","0xFFFFFFFFC60110A8","10920"
"7","glTexSubImage3D","3,177,949.252","996.380","11,494.786","3,189,444.038","0.608","10","0x20000","0xFFFFFFFFC60110A8","10920"
"7","glTexSubImage3D","3,177,949.252","996.380","11,510.338","3,189,459.590","21.888","11","0x20000","0xFFFFFFFFC60110A8","10920"
"8","glTexSubImage3D","3,178,946.737","101.171","10,535.349","3,189,482.086","21.728","11","0x20000","0xFFFFFFFFC60110A8","10920"
"9","glTexSubImage3D","3,179,048.470","25.901","10,455.952","3,189,504.422","21.664","11","0x20000","0xFFFFFFFFC60110A8","10920"
"10","glTexSubImage3D","3,179,074.961","25.306","10,451.701","3,189,526.662","21.664","11","0x20000","0xFFFFFFFFC60110A8","10920"
"11","glTexSubImage3D","3,179,100.576","24.598","10,448.359","3,189,548.935","21.728","11","0x20000","0xFFFFFFFFC60110A8","10920"
"12","glTexSubImage3D","3,179,125.686","23.817","10,445.553","3,189,571.239","21.664","11","0x20000","0xFFFFFFFFC60110A8","10920"
"13","glTexSubImage3D","3,179,149.825","20.749","10,443.718","3,189,593.543","21.632","11","0x20000","0xFFFFFFFFC60110A8","10920"
"14","glTexSubImage3D","3,179,170.866","24.582","10,444.917","3,189,615.783","23.008","11","0x20000","0xFFFFFFFFC60110A8","10920"
"15","glTexSubImage3D","3,179,196.253","24.264","10,441.226","3,189,637.479","23.008","11","0x20000","0xFFFFFFFFC60110A8","10920"
"16","glTexSubImage3D","3,179,220.872","22.514","10,440.191","3,189,661.063","21.792","11","0x20000","0xFFFFFFFFC60110A8","10920"
"17","glTexSubImage3D","3,179,243.682","23.015","10,439.781","3,189,683.463","21.632","11","0x20000","0xFFFFFFFFC60110A8","10920"
"18","glTexSubImage3D","3,179,266.974","22.346","10,438.730","3,189,705.704","21.664","11","0x20000","0xFFFFFFFFC60110A8","10920"
"19","glTexSubImage3D","3,179,289.751","20.852","10,438.257","3,189,728.008","21.856","11","0x20000","0xFFFFFFFFC60110A8","10920"
"20","glTexSubImage3D","3,179,310.886","27.089","10,439.586","3,189,750.472","21.696","11","0x20000","0xFFFFFFFFC60110A8","10920"
"21","glTexSubImage3D","3,179,338.268","22.434","10,434.668","3,189,772.936","21.792","11","0x20000","0xFFFFFFFFC60110A8","10920"
"22","glTexSubImage3D","3,179,361.026","581.469","10,436.134","3,189,797.160","0.576","11","0x20000","0xFFFFFFFFC60110A8","10920"
"22","glTexSubImage3D","3,179,361.026","581.469","10,450.630","3,189,811.656","22.016","12","0x20000","0xFFFFFFFFC60110A8","10920"
"23","glTexSubImage3D","3,179,943.249","58.438","9,891.031","3,189,834.280","21.728","12","0x20000","0xFFFFFFFFC60110A8","10920"
"24","glTexSubImage3D","3,180,002.218","24.235","9,854.366","3,189,856.584","21.697","12","0x20000","0xFFFFFFFFC60110A8","10920"
"25","glTexSubImage3D","3,180,026.795","22.251","9,852.093","3,189,878.888","21.665","12","0x20000","0xFFFFFFFFC60110A8","10920"
"26","glTexSubImage3D","3,180,049.433","103.954","9,851.824","3,189,901.257","21.632","12","0x20000","0xFFFFFFFFC60110A8","10920"
"27","glTexSubImage3D","3,180,153.879","22.607","9,769.618","3,189,923.497","22.464","12","0x20000","0xFFFFFFFFC60110A8","10920"
"28","glTexSubImage3D","3,180,176.781","23.622","9,770.076","3,189,946.857","21.632","12","0x20000","0xFFFFFFFFC60110A8","10920"
"29","glTexSubImage3D","3,180,200.914","23.682","9,768.151","3,189,969.065","21.664","12","0x20000","0xFFFFFFFFC60110A8","10920"
"30","glTexSubImage3D","3,180,224.935","21.252","9,766.402","3,189,991.337","21.632","12","0x20000","0xFFFFFFFFC60110A8","10920"
"31","glTexSubImage3D","3,180,246.489","20.509","9,767.184","3,190,013.673","21.664","12","0x20000","0xFFFFFFFFC60110A8","10920"
"32","glTexSubImage3D","3,180,267.348","21.887","9,768.630","3,190,035.978","21.696","12","0x20000","0xFFFFFFFFC60110A8","10920"
"33","glTexSubImage3D","3,180,289.576","21.116","9,768.706","3,190,058.282","21.664","12","0x20000","0xFFFFFFFFC60110A8","10920"
"34","glTexSubImage3D","3,180,310.987","21.211","9,769.599","3,190,080.586","21.664","12","0x20000","0xFFFFFFFFC60110A8","10920"
"35","glTexSubImage3D","3,180,332.488","24.197","9,770.402","3,190,102.890","22.368","12","0x20000","0xFFFFFFFFC60110A8","10920"
"36","glTexSubImage3D","3,180,357.157","23.545","9,768.997","3,190,126.154","21.664","12","0x20000","0xFFFFFFFFC60110A8","10920"
"37","glTexSubImage3D","3,180,380.990","21.073","9,767.436","3,190,148.426","23.200","12","0x20000","0xFFFFFFFFC60110A8","10920"
"38","glTexSubImage3D","3,180,402.356","20.948","9,767.766","3,190,170.122","23.169","12","0x20000","0xFFFFFFFFC60110A8","10920"
"39","glTexSubImage3D","3,180,423.584","23.028","9,770.314","3,190,193.898","21.633","12","0x20000","0xFFFFFFFFC60110A8","10920"
"40","glTexSubImage3D","3,180,446.926","21.857","9,769.213","3,190,216.139","21.664","12","0x20000","0xFFFFFFFFC60110A8","10920"
"41","glTexSubImage3D","3,180,469.083","21.857","9,769.296","3,190,238.379","21.728","12","0x20000","0xFFFFFFFFC60110A8","10920"
"42","glTexSubImage3D","3,180,491.228","20.320","9,769.519","3,190,260.747","21.664","12","0x20000","0xFFFFFFFFC60110A8","10920"
"43","glTexSubImage3D","3,180,511.837","20.496","9,771.150","3,190,282.987","21.760","12","0x20000","0xFFFFFFFFC60110A8","10920"
"44","glTexSubImage3D","3,180,532.606","20.826","9,772.749","3,190,305.355","21.696","12","0x20000","0xFFFFFFFFC60110A8","10920"
"45","glTexSubImage3D","3,180,553.777","20.273","9,773.946","3,190,327.723","21.984","12","0x20000","0xFFFFFFFFC60110A8","10920"
"46","glTexSubImage3D","3,180,574.601","20.538","9,775.714","3,190,350.315","21.665","12","0x20000","0xFFFFFFFFC60110A8","10920"
