"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","3,048,455.161","133.678","11,802.192","3,060,257.353","22.016","10","0x20000","0xFFFFFFFFCF010C70","10480"
"1","glTexSubImage3D","3,048,590.347","58.230","11,689.566","3,060,279.913","21.696","10","0x20000","0xFFFFFFFFCF010C70","10480"
"2","glTexSubImage3D","3,048,654.188","28.547","11,648.125","3,060,302.313","22.240","10","0x20000","0xFFFFFFFFCF010C70","10480"
"3","glTexSubImage3D","3,048,683.079","28.277","11,642.274","3,060,325.353","23.296","10","0x20000","0xFFFFFFFFCF010C70","10480"
"4","glTexSubImage3D","3,048,712.231","92.622","11,634.818","3,060,347.049","23.297","10","0x20000","0xFFFFFFFFCF010C70","10480"
"5","glTexSubImage3D","3,048,805.572","30.047","11,565.414","3,060,370.986","21.696","10","0x20000","0xFFFFFFFFCF010C70","10480"
"6","glTexSubImage3D","3,048,835.912","25.644","11,557.346","3,060,393.258","21.664","10","0x20000","0xFFFFFFFFCF010C70","10480"
"7","glTexSubImage3D","3,048,861.843","1,002.547","11,554.359","3,060,416.202","0.736","10","0x20000","0xFFFFFFFFCF010C70","10480"
"7","glTexSubImage3D","3,048,861.843","1,002.547","11,570.935","3,060,432.778","21.824","11","0x20000","0xFFFFFFFFCF010C70","10480"
"8","glTexSubImage3D","3,049,866.773","39.896","10,588.437","3,060,455.210","21.632","11","0x20000","0xFFFFFFFFCF010C70","10480"
"9","glTexSubImage3D","3,049,907.073","91.612","10,570.377","3,060,477.450","21.600","11","0x20000","0xFFFFFFFFCF010C70","10480"
"10","glTexSubImage3D","3,049,999.160","28.599","10,500.498","3,060,499.658","21.632","11","0x20000","0xFFFFFFFFCF010C70","10480"
"11","glTexSubImage3D","3,050,028.053","34.288","10,493.813","3,060,521.866","21.793","11","0x20000","0xFFFFFFFFCF010C70","10480"
"12","glTexSubImage3D","3,050,063.934","59.625","10,480.332","3,060,544.266","21.633","11","0x20000","0xFFFFFFFFCF010C70","10480"
"13","glTexSubImage3D","3,050,124.312","31.500","10,442.195","3,060,566.507","21.664","11","0x20000","0xFFFFFFFFCF010C70","10480"
"14","glTexSubImage3D","3,050,156.112","26.209","10,432.667","3,060,588.779","22.880","11","0x20000","0xFFFFFFFFCF010C70","10480"
"15","glTexSubImage3D","3,050,182.979","24.103","10,427.464","3,060,610.443","22.912","11","0x20000","0xFFFFFFFFCF010C70","10480"
"16","glTexSubImage3D","3,050,207.390","22.767","10,426.541","3,060,633.931","21.632","11","0x20000","0xFFFFFFFFCF010C70","10480"
"17","glTexSubImage3D","3,050,230.478","22.124","10,425.725","3,060,656.203","21.792","11","0x20000","0xFFFFFFFFCF010C70","10480"
"18","glTexSubImage3D","3,050,252.882","22.599","10,425.689","3,060,678.571","22.241","11","0x20000","0xFFFFFFFFCF010C70","10480"
"19","glTexSubImage3D","3,050,275.795","23.532","10,425.784","3,060,701.579","21.633","11","0x20000","0xFFFFFFFFCF010C70","10480"
"20","glTexSubImage3D","3,050,299.624","25.726","10,424.164","3,060,723.788","21.632","11","0x20000","0xFFFFFFFFCF010C70","10480"
"21","glTexSubImage3D","3,050,325.682","22.146","10,420.378","3,060,746.060","21.664","11","0x20000","0xFFFFFFFFCF010C70","10480"
"22","glTexSubImage3D","3,050,348.154","563.321","10,421.138","3,060,769.292","0.896","11","0x20000","0xFFFFFFFFCF010C70","10480"
"22","glTexSubImage3D","3,050,348.154","563.321","10,438.642","3,060,786.796","21.824","12","0x20000","0xFFFFFFFFCF010C70","10480"
"23","glTexSubImage3D","3,050,912.707","106.486","9,896.489","3,060,809.196","21.920","12","0x20000","0xFFFFFFFFCF010C70","10480"
"24","glTexSubImage3D","3,051,019.687","24.537","9,812.005","3,060,831.692","21.632","12","0x20000","0xFFFFFFFFCF010C70","10480"
"25","glTexSubImage3D","3,051,044.529","21.487","9,809.403","3,060,853.932","21.824","12","0x20000","0xFFFFFFFFCF010C70","10480"
"26","glTexSubImage3D","3,051,066.343","22.029","9,809.990","3,060,876.333","21.664","12","0x20000","0xFFFFFFFFCF010C70","10480"
"27","glTexSubImage3D","3,051,088.678","21.604","9,809.895","3,060,898.573","21.696","12","0x20000","0xFFFFFFFFCF010C70","10480"
"28","glTexSubImage3D","3,051,110.570","22.282","9,810.275","3,060,920.845","21.664","12","0x20000","0xFFFFFFFFCF010C70","10480"
"29","glTexSubImage3D","3,051,133.324","25.438","9,809.761","3,060,943.085","21.664","12","0x20000","0xFFFFFFFFCF010C70","10480"
"30","glTexSubImage3D","3,051,159.074","21.532","9,806.251","3,060,965.325","21.632","12","0x20000","0xFFFFFFFFCF010C70","10480"
"31","glTexSubImage3D","3,051,180.956","21.426","9,806.641","3,060,987.597","21.600","12","0x20000","0xFFFFFFFFCF010C70","10480"
"32","glTexSubImage3D","3,051,202.730","20.836","9,807.075","3,061,009.805","21.632","12","0x20000","0xFFFFFFFFCF010C70","10480"
"33","glTexSubImage3D","3,051,223.860","21.412","9,808.185","3,061,032.045","21.633","12","0x20000","0xFFFFFFFFCF010C70","10480"
"34","glTexSubImage3D","3,051,245.553","21.043","9,808.733","3,061,054.286","21.888","12","0x20000","0xFFFFFFFFCF010C70","10480"
"35","glTexSubImage3D","3,051,266.876","22.848","9,810.066","3,061,076.942","21.600","12","0x20000","0xFFFFFFFFCF010C70","10480"
"36","glTexSubImage3D","3,051,290.156","23.757","9,808.994","3,061,099.150","21.632","12","0x20000","0xFFFFFFFFCF010C70","10480"
"37","glTexSubImage3D","3,051,314.206","21.406","9,807.152","3,061,121.358","22.848","12","0x20000","0xFFFFFFFFCF010C70","10480"
"38","glTexSubImage3D","3,051,335.900","20.483","9,807.122","3,061,143.022","22.816","12","0x20000","0xFFFFFFFFCF010C70","10480"
