"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","818,764.340","179.848","2,681.687","821,446.027","64.128","9","0x20000","0x3A0111E5","6952"
"1","glTexSubImage3D","818,946.197","539.541","2,564.631","821,510.828","46.368","9","0x20000","0x3A0111E5","6952"
"1","glTexSubImage3D","818,946.197","539.541","2,625.495","821,571.692","17.664","10","0x20000","0x3A0111E5","6952"
"2","glTexSubImage3D","819,551.462","68.163","2,038.438","821,589.900","61.280","10","0x20000","0x3A0111E5","6952"
"3","glTexSubImage3D","819,620.005","60.220","2,031.687","821,651.692","62.401","10","0x20000","0x3A0111E5","6952"
"4","glTexSubImage3D","819,680.484","59.600","2,032.521","821,713.005","62.368","10","0x20000","0x3A0111E5","6952"
"5","glTexSubImage3D","819,740.502","303.688","2,035.991","821,776.493","0.512","10","0x20000","0x3A0111E5","6952"
"5","glTexSubImage3D","819,740.502","303.688","2,720.251","822,460.753","61.537","11","0x20000","0x3A0111E5","6952"
"6","glTexSubImage3D","820,044.555","94.999","2,478.503","822,523.058","61.472","11","0x20000","0x3A0111E5","6952"
"7","glTexSubImage3D","820,140.226","100.467","2,444.880","822,585.106","61.281","11","0x20000","0x3A0111E5","6952"
"8","glTexSubImage3D","820,241.024","155.180","2,406.003","822,647.027","62.720","11","0x20000","0x3A0111E5","6952"
"9","glTexSubImage3D","820,397.504","64.668","2,310.899","822,708.403","62.816","11","0x20000","0x3A0111E5","6952"
"10","glTexSubImage3D","820,462.533","65.719","2,309.518","822,772.051","61.665","11","0x20000","0x3A0111E5","6952"
"11","glTexSubImage3D","820,528.629","63.514","2,305.951","822,834.580","65.248","11","0x20000","0x3A0111E5","6952"
"12","glTexSubImage3D","820,592.584","324.785","2,307.788","822,900.372","64.897","11","0x20000","0x3A0111E5","6952"
"13","glTexSubImage3D","820,917.732","61.253","2,048.049","822,965.781","61.312","11","0x20000","0x3A0111E5","6952"
"14","glTexSubImage3D","820,979.390","53.583","2,048.215","823,027.605","61.248","11","0x20000","0x3A0111E5","6952"
"15","glTexSubImage3D","821,033.531","56.668","2,055.866","823,089.397","62.305","11","0x20000","0x3A0111E5","6952"
"16","glTexSubImage3D","821,090.465","55.677","2,060.181","823,150.646","62.304","11","0x20000","0x3A0111E5","6952"
"17","glTexSubImage3D","821,146.487","59.375","2,067.039","823,213.526","61.217","11","0x20000","0x3A0111E5","6952"
