"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","902,652.536","193.085","2,706.886","905,359.422","70.944","9","0x20000","0xFFFFFFFFE9011138","3056"
"1","glTexSubImage3D","902,847.343","562.819","2,583.599","905,430.942","46.593","9","0x20000","0xFFFFFFFFE9011138","3056"
"1","glTexSubImage3D","902,847.343","562.819","2,646.000","905,493.343","17.536","10","0x20000","0xFFFFFFFFE9011138","3056"
"2","glTexSubImage3D","903,436.205","205.634","2,075.698","905,511.903","79.552","10","0x20000","0xFFFFFFFFE9011138","3056"
"3","glTexSubImage3D","903,646.134","128.492","1,945.897","905,592.031","64.609","10","0x20000","0xFFFFFFFFE9011138","3056"
"4","glTexSubImage3D","903,776.380","92.818","1,879.108","905,655.488","62.400","10","0x20000","0xFFFFFFFFE9011138","3056"
"5","glTexSubImage3D","903,869.554","333.962","1,850.094","905,719.648","0.704","10","0x20000","0xFFFFFFFFE9011138","3056"
"5","glTexSubImage3D","903,869.554","333.962","3,707.674","907,577.228","64.673","11","0x20000","0xFFFFFFFFE9011138","3056"
"6","glTexSubImage3D","904,204.168","163.976","3,438.597","907,642.765","62.080","11","0x20000","0xFFFFFFFFE9011138","3056"
"7","glTexSubImage3D","904,368.497","62.294","3,336.892","907,705.389","67.296","11","0x20000","0xFFFFFFFFE9011138","3056"
"8","glTexSubImage3D","904,431.642","106.537","3,341.555","907,773.197","65.409","11","0x20000","0xFFFFFFFFE9011138","3056"
"9","glTexSubImage3D","904,538.523","69.426","3,298.611","907,837.134","80.224","11","0x20000","0xFFFFFFFFE9011138","3056"
"10","glTexSubImage3D","904,608.252","76.366","3,309.650","907,917.902","69.537","11","0x20000","0xFFFFFFFFE9011138","3056"
"11","glTexSubImage3D","904,686.067","74.010","3,302.780","907,988.847","74.624","11","0x20000","0xFFFFFFFFE9011138","3056"
"12","glTexSubImage3D","904,760.329","342.881","3,303.686","908,064.015","61.249","11","0x20000","0xFFFFFFFFE9011138","3056"
