"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","4,620,007.800","139.528","17,829.360","4,637,837.160","64.288","10","0x20000","0xFFFFFFFFDC010D57","1348"
"1","glTexSubImage3D","4,620,147.750","250.780","17,754.403","4,637,902.153","47.168","10","0x20000","0xFFFFFFFFDC010D57","1348"
"1","glTexSubImage3D","4,620,147.750","250.780","17,816.227","4,637,963.977","17.888","11","0x20000","0xFFFFFFFFDC010D57","1348"
"2","glTexSubImage3D","4,620,403.409","283.893","17,579.160","4,637,982.569","61.664","11","0x20000","0xFFFFFFFFDC010D57","1348"
"3","glTexSubImage3D","4,620,687.882","290.384","17,357.023","4,638,044.905","63.041","11","0x20000","0xFFFFFFFFDC010D57","1348"
"4","glTexSubImage3D","4,620,978.648","288.876","17,127.954","4,638,106.602","62.624","11","0x20000","0xFFFFFFFFDC010D57","1348"
"5","glTexSubImage3D","4,621,267.990","956.933","16,902.292","4,638,170.282","0.512","11","0x20000","0xFFFFFFFFDC010D57","1348"
"5","glTexSubImage3D","4,621,267.990","956.933","16,917.556","4,638,185.546","61.312","12","0x20000","0xFFFFFFFFDC010D57","1348"
"6","glTexSubImage3D","4,622,225.525","296.267","16,021.877","4,638,247.402","61.249","12","0x20000","0xFFFFFFFFDC010D57","1348"
"7","glTexSubImage3D","4,622,522.269","312.626","15,786.894","4,638,309.163","61.600","12","0x20000","0xFFFFFFFFDC010D57","1348"
"8","glTexSubImage3D","4,622,835.410","217.355","15,536.057","4,638,371.467","62.464","12","0x20000","0xFFFFFFFFDC010D57","1348"
"9","glTexSubImage3D","4,623,053.360","103.254","15,379.355","4,638,432.715","62.881","12","0x20000","0xFFFFFFFFDC010D57","1348"
"10","glTexSubImage3D","4,623,157.097","59.126","15,339.171","4,638,496.268","61.760","12","0x20000","0xFFFFFFFFDC010D57","1348"
"11","glTexSubImage3D","4,623,216.664","61.991","15,342.100","4,638,558.764","61.248","12","0x20000","0xFFFFFFFFDC010D57","1348"
"12","glTexSubImage3D","4,623,279.169","334.780","15,341.387","4,638,620.556","61.761","12","0x20000","0xFFFFFFFFDC010D57","1348"
"13","glTexSubImage3D","4,623,614.521","62.593","15,068.340","4,638,682.861","61.472","12","0x20000","0xFFFFFFFFDC010D57","1348"
"14","glTexSubImage3D","4,623,677.508","156.828","15,067.337","4,638,744.845","61.248","12","0x20000","0xFFFFFFFFDC010D57","1348"
"15","glTexSubImage3D","4,623,834.953","58.350","14,971.812","4,638,806.765","63.073","12","0x20000","0xFFFFFFFFDC010D57","1348"
"16","glTexSubImage3D","4,623,893.550","56.465","14,975.072","4,638,868.622","64.608","12","0x20000","0xFFFFFFFFDC010D57","1348"
"17","glTexSubImage3D","4,623,950.652","57.065","14,983.154","4,638,933.806","61.888","12","0x20000","0xFFFFFFFFDC010D57","1348"
