"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","1,729,139.378","123.023","4,353.314","1,733,492.692","16.064","10","0x20000","0x41010F62","12840"
"1","glTexSubImage3D","1,729,262.857","47.383","4,246.411","1,733,509.268","15.584","10","0x20000","0x41010F62","12840"
"2","glTexSubImage3D","1,729,315.588","27.928","4,209.776","1,733,525.364","15.776","10","0x20000","0x41010F62","12840"
"3","glTexSubImage3D","1,729,343.828","25.787","4,197.824","1,733,541.652","17.088","10","0x20000","0x41010F62","12840"
"4","glTexSubImage3D","1,729,369.902","31.723","4,187.302","1,733,557.204","17.088","10","0x20000","0x41010F62","12840"
"5","glTexSubImage3D","1,729,401.909","26.253","4,172.927","1,733,574.836","15.584","10","0x20000","0x41010F62","12840"
"6","glTexSubImage3D","1,729,428.453","23.325","4,162.479","1,733,590.932","15.520","10","0x20000","0x41010F62","12840"
"7","glTexSubImage3D","1,729,452.062","867.842","4,155.862","1,733,607.924","0.512","10","0x20000","0x41010F62","12840"
"7","glTexSubImage3D","1,729,452.062","867.842","4,171.126","1,733,623.188","16.192","11","0x20000","0x41010F62","12840"
"8","glTexSubImage3D","1,730,321.927","26.953","3,318.221","1,733,640.148","15.488","11","0x20000","0x41010F62","12840"
"9","glTexSubImage3D","1,730,349.166","23.248","3,307.079","1,733,656.245","17.664","11","0x20000","0x41010F62","12840"
"10","glTexSubImage3D","1,730,372.724","102.178","3,301.729","1,733,674.453","15.520","11","0x20000","0x41010F62","12840"
"11","glTexSubImage3D","1,730,475.467","23.419","3,215.050","1,733,690.517","15.680","11","0x20000","0x41010F62","12840"
"12","glTexSubImage3D","1,730,499.184","22.558","3,207.557","1,733,706.741","15.616","11","0x20000","0x41010F62","12840"
"13","glTexSubImage3D","1,730,522.282","23.378","3,200.587","1,733,722.869","15.552","11","0x20000","0x41010F62","12840"
"14","glTexSubImage3D","1,730,546.000","26.158","3,193.189","1,733,739.189","17.216","11","0x20000","0x41010F62","12840"
"15","glTexSubImage3D","1,730,574.039","32.246","3,181.022","1,733,755.061","16.928","11","0x20000","0x41010F62","12840"
"16","glTexSubImage3D","1,730,606.823","23.788","3,165.742","1,733,772.565","15.552","11","0x20000","0x41010F62","12840"
"17","glTexSubImage3D","1,730,630.945","25.276","3,157.684","1,733,788.629","15.520","11","0x20000","0x41010F62","12840"
"18","glTexSubImage3D","1,730,656.503","21.182","3,148.254","1,733,804.757","15.520","11","0x20000","0x41010F62","12840"
"19","glTexSubImage3D","1,730,677.968","21.113","3,142.853","1,733,820.821","15.520","11","0x20000","0x41010F62","12840"
"20","glTexSubImage3D","1,730,699.410","23.676","3,137.475","1,733,836.885","15.776","11","0x20000","0x41010F62","12840"
"21","glTexSubImage3D","1,730,723.444","21.499","3,129.825","1,733,853.269","15.520","11","0x20000","0x41010F62","12840"
"22","glTexSubImage3D","1,730,745.222","594.395","3,124.624","1,733,869.846","0.511","11","0x20000","0x41010F62","12840"
"22","glTexSubImage3D","1,730,745.222","594.395","5,179.065","1,735,924.287","15.744","12","0x20000","0x41010F62","12840"
"23","glTexSubImage3D","1,731,340.400","52.405","4,600.399","1,735,940.799","15.489","12","0x20000","0x41010F62","12840"
"24","glTexSubImage3D","1,731,394.335","25.596","4,562.465","1,735,956.800","15.520","12","0x20000","0x41010F62","12840"
"25","glTexSubImage3D","1,731,420.353","86.883","4,552.479","1,735,972.832","15.488","12","0x20000","0x41010F62","12840"
"26","glTexSubImage3D","1,731,507.691","31.889","4,481.173","1,735,988.864","15.520","12","0x20000","0x41010F62","12840"
"27","glTexSubImage3D","1,731,540.451","43.637","4,464.445","1,736,004.896","15.520","12","0x20000","0x41010F62","12840"
"28","glTexSubImage3D","1,731,584.629","27.684","4,436.299","1,736,020.928","15.520","12","0x20000","0x41010F62","12840"
"29","glTexSubImage3D","1,731,612.644","28.474","4,424.316","1,736,036.960","15.520","12","0x20000","0x41010F62","12840"
"30","glTexSubImage3D","1,731,641.617","24.780","4,411.375","1,736,052.992","15.520","12","0x20000","0x41010F62","12840"
"31","glTexSubImage3D","1,731,666.679","62.542","4,402.345","1,736,069.024","15.552","12","0x20000","0x41010F62","12840"
"32","glTexSubImage3D","1,731,729.562","24.429","4,355.526","1,736,085.088","15.488","12","0x20000","0x41010F62","12840"
"33","glTexSubImage3D","1,731,754.285","27.195","4,346.803","1,736,101.088","15.520","12","0x20000","0x41010F62","12840"
"34","glTexSubImage3D","1,731,781.933","23.363","4,335.187","1,736,117.120","15.584","12","0x20000","0x41010F62","12840"
"35","glTexSubImage3D","1,731,805.605","22.683","4,327.643","1,736,133.248","15.617","12","0x20000","0x41010F62","12840"
"36","glTexSubImage3D","1,731,828.573","22.224","4,320.803","1,736,149.376","16.160","12","0x20000","0x41010F62","12840"
"37","glTexSubImage3D","1,731,851.081","23.201","4,315.191","1,736,166.272","16.801","12","0x20000","0x41010F62","12840"
"38","glTexSubImage3D","1,731,874.572","30.966","4,307.221","1,736,181.793","16.768","12","0x20000","0x41010F62","12840"
"39","glTexSubImage3D","1,731,906.039","26.510","4,293.066","1,736,199.105","15.616","12","0x20000","0x41010F62","12840"
"40","glTexSubImage3D","1,731,933.014","25.226","4,282.219","1,736,215.233","15.488","12","0x20000","0x41010F62","12840"
"41","glTexSubImage3D","1,731,958.529","25.694","4,272.704","1,736,231.233","15.520","12","0x20000","0x41010F62","12840"
"42","glTexSubImage3D","1,731,984.512","25.713","4,262.753","1,736,247.265","15.488","12","0x20000","0x41010F62","12840"
"43","glTexSubImage3D","1,732,010.520","25.968","4,252.745","1,736,263.265","15.552","12","0x20000","0x41010F62","12840"
"44","glTexSubImage3D","1,732,037.682","33.279","4,241.679","1,736,279.361","15.488","12","0x20000","0x41010F62","12840"
"45","glTexSubImage3D","1,732,071.504","45.755","4,224.145","1,736,295.649","15.680","12","0x20000","0x41010F62","12840"
"46","glTexSubImage3D","1,732,118.175","99.614","4,193.666","1,736,311.841","15.520","12","0x20000","0x41010F62","12840"
"47","glTexSubImage3D","1,732,218.444","131.424","4,109.461","1,736,327.905","15.520","12","0x20000","0x41010F62","12840"
"48","glTexSubImage3D","1,732,351.316","51.952","3,992.653","1,736,343.969","15.521","12","0x20000","0x41010F62","12840"
"49","glTexSubImage3D","1,732,404.189","180.760","3,955.812","1,736,360.001","15.489","12","0x20000","0x41010F62","12840"
"50","glTexSubImage3D","1,732,585.984","43.659","3,790.050","1,736,376.034","15.520","12","0x20000","0x41010F62","12840"
"51","glTexSubImage3D","1,732,630.709","543.683","3,761.357","1,736,392.066","15.552","12","0x20000","0x41010F62","12840"
"52","glTexSubImage3D","1,733,177.076","38.788","3,231.054","1,736,408.130","15.520","12","0x20000","0x41010F62","12840"
"53","glTexSubImage3D","1,733,216.482","465.299","3,207.776","1,736,424.258","15.520","12","0x20000","0x41010F62","12840"
"54","glTexSubImage3D","1,733,685.427","79.375","2,754.863","1,736,440.290","15.584","12","0x20000","0x41010F62","12840"
"55","glTexSubImage3D","1,733,765.663","37.038","2,690.979","1,736,456.642","15.552","12","0x20000","0x41010F62","12840"
"56","glTexSubImage3D","1,733,803.089","153.629","2,669.617","1,736,472.706","15.552","12","0x20000","0x41010F62","12840"
"57","glTexSubImage3D","1,733,958.270","54.291","2,530.724","1,736,488.994","15.712","12","0x20000","0x41010F62","12840"
"58","glTexSubImage3D","1,734,013.074","27.756","2,492.336","1,736,505.410","15.552","12","0x20000","0x41010F62","12840"
"59","glTexSubImage3D","1,734,041.357","32.441","2,480.149","1,736,521.506","15.520","12","0x20000","0x41010F62","12840"
"60","glTexSubImage3D","1,734,074.175","171.618","2,463.395","1,736,537.570","15.488","12","0x20000","0x41010F62","12840"
"61","glTexSubImage3D","1,734,247.087","29.807","2,306.547","1,736,553.634","15.584","12","0x20000","0x41010F62","12840"
"62","glTexSubImage3D","1,734,277.362","37.499","2,292.369","1,736,569.731","15.743","12","0x20000","0x41010F62","12840"
"63","glTexSubImage3D","1,734,316.191","46.684","2,269.828","1,736,586.019","15.488","12","0x20000","0x41010F62","12840"
"64","glTexSubImage3D","1,734,363.340","23.105","2,238.743","1,736,602.083","15.520","12","0x20000","0x41010F62","12840"
"65","glTexSubImage3D","1,734,386.733","26.535","2,231.542","1,736,618.275","15.488","12","0x20000","0x41010F62","12840"
"66","glTexSubImage3D","1,734,414.126","32.025","2,220.181","1,736,634.307","15.488","12","0x20000","0x41010F62","12840"
"67","glTexSubImage3D","1,734,446.791","23.739","2,203.516","1,736,650.307","15.744","12","0x20000","0x41010F62","12840"
"68","glTexSubImage3D","1,734,470.926","23.352","2,195.669","1,736,666.595","16.672","12","0x20000","0x41010F62","12840"
"69","glTexSubImage3D","1,734,494.572","24.520","2,187.543","1,736,682.115","16.672","12","0x20000","0x41010F62","12840"
"70","glTexSubImage3D","1,734,519.430","20.998","2,180.061","1,736,699.491","15.488","12","0x20000","0x41010F62","12840"
"71","glTexSubImage3D","1,734,540.733","20.832","2,174.790","1,736,715.523","15.552","12","0x20000","0x41010F62","12840"
