"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","1,717,217.283","1,349.796","4,601.346","1,721,818.629","15.840","10","0x20000","0xA01106B","5556"
"1","glTexSubImage3D","1,718,572.867","493.286","3,262.114","1,721,834.981","15.520","10","0x20000","0xA01106B","5556"
"2","glTexSubImage3D","1,719,231.881","59.007","2,619.421","1,721,851.302","15.520","10","0x20000","0xA01106B","5556"
"3","glTexSubImage3D","1,719,292.418","118.252","2,574.915","1,721,867.333","16.801","10","0x20000","0xA01106B","5556"
"4","glTexSubImage3D","1,719,411.910","25.900","2,470.976","1,721,882.886","16.768","10","0x20000","0xA01106B","5556"
"5","glTexSubImage3D","1,719,438.219","26.412","2,461.947","1,721,900.166","15.520","10","0x20000","0xA01106B","5556"
"6","glTexSubImage3D","1,719,464.952","27.769","2,451.246","1,721,916.198","15.520","10","0x20000","0xA01106B","5556"
"7","glTexSubImage3D","1,719,493.009","228.884","2,439.765","1,721,932.774","0.544","10","0x20000","0xA01106B","5556"
"7","glTexSubImage3D","1,719,493.009","228.884","2,457.845","1,721,950.854","15.648","11","0x20000","0xA01106B","5556"
"8","glTexSubImage3D","1,719,723.492","58.986","2,243.810","1,721,967.302","15.744","11","0x20000","0xA01106B","5556"
"9","glTexSubImage3D","1,719,783.025","24.053","2,200.533","1,721,983.558","15.777","11","0x20000","0xA01106B","5556"
"10","glTexSubImage3D","1,719,807.618","26.773","2,192.261","1,721,999.879","15.487","11","0x20000","0xA01106B","5556"
"11","glTexSubImage3D","1,719,834.703","23.525","2,181.207","1,722,015.910","15.489","11","0x20000","0xA01106B","5556"
"12","glTexSubImage3D","1,719,858.536","109.229","2,173.375","1,722,031.911","15.552","11","0x20000","0xA01106B","5556"
"13","glTexSubImage3D","1,719,968.572","28.649","2,079.435","1,722,048.007","15.552","11","0x20000","0xA01106B","5556"
"14","glTexSubImage3D","1,719,997.718","24.479","2,066.353","1,722,064.071","16.800","11","0x20000","0xA01106B","5556"
"15","glTexSubImage3D","1,720,022.796","22.265","2,056.795","1,722,079.591","16.768","11","0x20000","0xA01106B","5556"
"16","glTexSubImage3D","1,720,045.350","22.346","2,051.585","1,722,096.935","15.520","11","0x20000","0xA01106B","5556"
"17","glTexSubImage3D","1,720,067.999","22.047","2,045.000","1,722,112.999","15.488","11","0x20000","0xA01106B","5556"
"18","glTexSubImage3D","1,720,090.338","21.725","2,038.693","1,722,129.031","15.520","11","0x20000","0xA01106B","5556"
"19","glTexSubImage3D","1,720,112.353","22.229","2,032.902","1,722,145.255","15.585","11","0x20000","0xA01106B","5556"
"20","glTexSubImage3D","1,720,134.870","55.552","2,026.514","1,722,161.384","15.552","11","0x20000","0xA01106B","5556"
"21","glTexSubImage3D","1,720,190.914","23.700","1,986.566","1,722,177.480","15.488","11","0x20000","0xA01106B","5556"
"22","glTexSubImage3D","1,720,214.925","591.692","1,979.067","1,722,193.992","0.640","11","0x20000","0xA01106B","5556"
"22","glTexSubImage3D","1,720,214.925","591.692","3,211.331","1,723,426.256","15.744","12","0x20000","0xA01106B","5556"
"23","glTexSubImage3D","1,720,807.174","54.898","2,635.786","1,723,442.960","15.520","12","0x20000","0xA01106B","5556"
"24","glTexSubImage3D","1,720,862.546","22.852","2,596.446","1,723,458.992","15.520","12","0x20000","0xA01106B","5556"
"25","glTexSubImage3D","1,720,885.835","22.659","2,589.349","1,723,475.184","15.552","12","0x20000","0xA01106B","5556"
"26","glTexSubImage3D","1,720,908.957","22.880","2,582.291","1,723,491.248","15.520","12","0x20000","0xA01106B","5556"
"27","glTexSubImage3D","1,720,932.128","114.209","2,575.184","1,723,507.312","15.520","12","0x20000","0xA01106B","5556"
"28","glTexSubImage3D","1,721,046.700","21.081","2,476.645","1,723,523.345","15.487","12","0x20000","0xA01106B","5556"
"29","glTexSubImage3D","1,721,068.072","23.535","2,471.304","1,723,539.376","15.521","12","0x20000","0xA01106B","5556"
"30","glTexSubImage3D","1,721,092.064","20.308","2,463.377","1,723,555.441","15.520","12","0x20000","0xA01106B","5556"
"31","glTexSubImage3D","1,721,112.660","20.669","2,458.845","1,723,571.505","15.520","12","0x20000","0xA01106B","5556"
"32","glTexSubImage3D","1,721,133.614","22.253","2,453.923","1,723,587.537","15.520","12","0x20000","0xA01106B","5556"
"33","glTexSubImage3D","1,721,156.158","22.689","2,447.411","1,723,603.569","15.712","12","0x20000","0xA01106B","5556"
"34","glTexSubImage3D","1,721,179.169","21.221","2,440.688","1,723,619.857","15.520","12","0x20000","0xA01106B","5556"
"35","glTexSubImage3D","1,721,200.725","21.077","2,435.164","1,723,635.889","15.488","12","0x20000","0xA01106B","5556"
"36","glTexSubImage3D","1,721,222.082","21.716","2,429.935","1,723,652.017","15.520","12","0x20000","0xA01106B","5556"
"37","glTexSubImage3D","1,721,244.091","22.431","2,423.958","1,723,668.049","16.864","12","0x20000","0xA01106B","5556"
"38","glTexSubImage3D","1,721,266.809","28.208","2,416.825","1,723,683.634","16.800","12","0x20000","0xA01106B","5556"
"39","glTexSubImage3D","1,721,295.311","22.202","2,405.635","1,723,700.946","15.488","12","0x20000","0xA01106B","5556"
"40","glTexSubImage3D","1,721,317.810","21.081","2,399.168","1,723,716.978","15.520","12","0x20000","0xA01106B","5556"
"41","glTexSubImage3D","1,721,339.218","21.416","2,393.792","1,723,733.010","15.520","12","0x20000","0xA01106B","5556"
"42","glTexSubImage3D","1,721,360.924","20.645","2,388.118","1,723,749.042","15.488","12","0x20000","0xA01106B","5556"
"43","glTexSubImage3D","1,721,381.845","20.143","2,383.229","1,723,765.074","15.520","12","0x20000","0xA01106B","5556"
"44","glTexSubImage3D","1,721,402.274","20.683","2,378.832","1,723,781.106","15.488","12","0x20000","0xA01106B","5556"
"45","glTexSubImage3D","1,721,423.290","21.376","2,374.008","1,723,797.298","15.552","12","0x20000","0xA01106B","5556"
"46","glTexSubImage3D","1,721,445.179","20.135","2,368.183","1,723,813.362","15.488","12","0x20000","0xA01106B","5556"
"47","glTexSubImage3D","1,721,465.591","42.549","2,363.771","1,723,829.362","15.489","12","0x20000","0xA01106B","5556"
"48","glTexSubImage3D","1,721,508.662","22.255","2,336.700","1,723,845.362","15.489","12","0x20000","0xA01106B","5556"
"49","glTexSubImage3D","1,721,531.265","25.983","2,330.098","1,723,861.363","15.488","12","0x20000","0xA01106B","5556"
"50","glTexSubImage3D","1,721,557.653","64.306","2,319.710","1,723,877.363","15.520","12","0x20000","0xA01106B","5556"
"51","glTexSubImage3D","1,721,622.347","23.144","2,271.048","1,723,893.395","15.520","12","0x20000","0xA01106B","5556"
"52","glTexSubImage3D","1,721,645.823","20.255","2,263.604","1,723,909.427","15.488","12","0x20000","0xA01106B","5556"
"53","glTexSubImage3D","1,721,666.352","164.891","2,259.171","1,723,925.523","15.488","12","0x20000","0xA01106B","5556"
"54","glTexSubImage3D","1,721,831.792","89.167","2,109.731","1,723,941.523","15.488","12","0x20000","0xA01106B","5556"
"55","glTexSubImage3D","1,721,921.469","52.375","2,036.150","1,723,957.619","15.488","12","0x20000","0xA01106B","5556"
"56","glTexSubImage3D","1,721,974.429","27.735","1,999.223","1,723,973.652","15.487","12","0x20000","0xA01106B","5556"
"57","glTexSubImage3D","1,722,002.606","26.796","1,987.077","1,723,989.683","15.521","12","0x20000","0xA01106B","5556"
"58","glTexSubImage3D","1,722,029.712","86.911","1,976.131","1,724,005.843","15.521","12","0x20000","0xA01106B","5556"
"59","glTexSubImage3D","1,722,117.157","26.994","1,904.687","1,724,021.844","16.224","12","0x20000","0xA01106B","5556"
"60","glTexSubImage3D","1,722,144.481","68.455","1,894.387","1,724,038.868","15.488","12","0x20000","0xA01106B","5556"
"61","glTexSubImage3D","1,722,213.492","22.389","1,841.376","1,724,054.868","15.520","12","0x20000","0xA01106B","5556"
"62","glTexSubImage3D","1,722,236.222","21.304","1,834.870","1,724,071.092","15.520","12","0x20000","0xA01106B","5556"
"63","glTexSubImage3D","1,722,257.816","22.217","1,829.308","1,724,087.124","15.488","12","0x20000","0xA01106B","5556"
"64","glTexSubImage3D","1,722,280.517","22.725","1,822.639","1,724,103.156","15.488","12","0x20000","0xA01106B","5556"
"65","glTexSubImage3D","1,722,303.540","21.059","1,815.616","1,724,119.156","15.521","12","0x20000","0xA01106B","5556"
"66","glTexSubImage3D","1,722,324.882","21.157","1,810.371","1,724,135.253","15.488","12","0x20000","0xA01106B","5556"
"67","glTexSubImage3D","1,722,346.332","21.097","1,804.953","1,724,151.285","15.584","12","0x20000","0xA01106B","5556"
"68","glTexSubImage3D","1,722,367.700","21.847","1,799.681","1,724,167.381","16.960","12","0x20000","0xA01106B","5556"
"69","glTexSubImage3D","1,722,389.876","22.665","1,793.057","1,724,182.933","16.928","12","0x20000","0xA01106B","5556"
"70","glTexSubImage3D","1,722,413.035","22.403","1,787.338","1,724,200.373","15.520","12","0x20000","0xA01106B","5556"
"71","glTexSubImage3D","1,722,435.709","21.159","1,780.760","1,724,216.469","15.776","12","0x20000","0xA01106B","5556"
"72","glTexSubImage3D","1,722,457.132","21.060","1,775.625","1,724,232.757","15.520","12","0x20000","0xA01106B","5556"
"73","glTexSubImage3D","1,722,478.476","26.752","1,770.313","1,724,248.789","15.552","12","0x20000","0xA01106B","5556"
"74","glTexSubImage3D","1,722,505.540","22.151","1,759.313","1,724,264.853","15.520","12","0x20000","0xA01106B","5556"
"75","glTexSubImage3D","1,722,527.975","20.656","1,753.102","1,724,281.077","15.489","12","0x20000","0xA01106B","5556"
"76","glTexSubImage3D","1,722,548.905","21.697","1,748.332","1,724,297.237","15.489","12","0x20000","0xA01106B","5556"
"77","glTexSubImage3D","1,722,571.111","23.327","1,742.127","1,724,313.238","15.520","12","0x20000","0xA01106B","5556"
"78","glTexSubImage3D","1,722,594.716","22.027","1,734.554","1,724,329.270","15.520","12","0x20000","0xA01106B","5556"
"79","glTexSubImage3D","1,722,617.015","28.544","1,728.319","1,724,345.334","15.584","12","0x20000","0xA01106B","5556"
"80","glTexSubImage3D","1,722,646.013","22.478","1,715.385","1,724,361.398","15.520","12","0x20000","0xA01106B","5556"
"81","glTexSubImage3D","1,722,668.827","20.506","1,708.635","1,724,377.462","15.520","12","0x20000","0xA01106B","5556"
"82","glTexSubImage3D","1,722,689.620","20.470","1,703.874","1,724,393.494","15.840","12","0x20000","0xA01106B","5556"
"83","glTexSubImage3D","1,722,710.382","20.690","1,699.496","1,724,409.878","15.776","12","0x20000","0xA01106B","5556"
"84","glTexSubImage3D","1,722,731.342","177.021","1,695.400","1,724,426.742","0.544","12","0x20000","0xA01106B","5556"
"84","glTexSubImage3D","1,722,731.342","177.021","2,086.571","1,724,817.913","15.648","13","0x20000","0xA01106B","5556"
"85","glTexSubImage3D","1,722,908.909","63.976","1,925.420","1,724,834.329","15.552","13","0x20000","0xA01106B","5556"
"86","glTexSubImage3D","1,722,973.433","24.883","1,876.960","1,724,850.393","15.744","13","0x20000","0xA01106B","5556"
"87","glTexSubImage3D","1,722,998.609","22.483","1,868.040","1,724,866.649","15.648","13","0x20000","0xA01106B","5556"
"88","glTexSubImage3D","1,723,021.544","24.631","1,861.297","1,724,882.841","15.520","13","0x20000","0xA01106B","5556"
"89","glTexSubImage3D","1,723,046.478","96.108","1,852.396","1,724,898.874","15.488","13","0x20000","0xA01106B","5556"
"90","glTexSubImage3D","1,723,142.943","22.853","1,771.931","1,724,914.874","15.488","13","0x20000","0xA01106B","5556"
"91","glTexSubImage3D","1,723,166.255","22.669","1,764.619","1,724,930.874","15.520","13","0x20000","0xA01106B","5556"
"92","glTexSubImage3D","1,723,189.202","20.831","1,757.832","1,724,947.034","15.616","13","0x20000","0xA01106B","5556"
"93","glTexSubImage3D","1,723,210.316","20.165","1,752.846","1,724,963.162","15.488","13","0x20000","0xA01106B","5556"
"94","glTexSubImage3D","1,723,230.759","19.931","1,748.403","1,724,979.162","15.552","13","0x20000","0xA01106B","5556"
"95","glTexSubImage3D","1,723,250.968","21.809","1,744.226","1,724,995.194","15.552","13","0x20000","0xA01106B","5556"
"96","glTexSubImage3D","1,723,273.213","25.458","1,738.045","1,725,011.258","15.488","13","0x20000","0xA01106B","5556"
"97","glTexSubImage3D","1,723,299.919","62.568","1,727.435","1,725,027.354","15.488","13","0x20000","0xA01106B","5556"
"98","glTexSubImage3D","1,723,383.574","53.729","1,659.812","1,725,043.386","15.489","13","0x20000","0xA01106B","5556"
"99","glTexSubImage3D","1,723,438.573","26.207","1,620.942","1,725,059.515","17.920","13","0x20000","0xA01106B","5556"
"100","glTexSubImage3D","1,723,465.084","25.344","1,610.879","1,725,075.963","17.056","13","0x20000","0xA01106B","5556"
"101","glTexSubImage3D","1,723,490.707","22.547","1,603.080","1,725,093.787","15.520","13","0x20000","0xA01106B","5556"
"102","glTexSubImage3D","1,723,513.544","23.918","1,596.275","1,725,109.819","15.520","13","0x20000","0xA01106B","5556"
"103","glTexSubImage3D","1,723,537.747","22.116","1,588.136","1,725,125.883","15.552","13","0x20000","0xA01106B","5556"
"104","glTexSubImage3D","1,723,560.177","22.068","1,581.770","1,725,141.947","15.520","13","0x20000","0xA01106B","5556"
"105","glTexSubImage3D","1,723,582.511","22.736","1,575.468","1,725,157.979","15.616","13","0x20000","0xA01106B","5556"
"106","glTexSubImage3D","1,723,605.522","21.474","1,568.617","1,725,174.139","15.488","13","0x20000","0xA01106B","5556"
"107","glTexSubImage3D","1,723,627.260","22.477","1,562.879","1,725,190.139","15.520","13","0x20000","0xA01106B","5556"
"108","glTexSubImage3D","1,723,650.277","23.346","1,555.895","1,725,206.172","15.488","13","0x20000","0xA01106B","5556"
"109","glTexSubImage3D","1,723,673.897","23.001","1,548.275","1,725,222.172","15.488","13","0x20000","0xA01106B","5556"
"110","glTexSubImage3D","1,723,697.205","22.350","1,541.127","1,725,238.332","15.520","13","0x20000","0xA01106B","5556"
"111","glTexSubImage3D","1,723,719.828","21.747","1,534.536","1,725,254.364","15.488","13","0x20000","0xA01106B","5556"
"112","glTexSubImage3D","1,723,741.852","23.076","1,528.544","1,725,270.396","15.488","13","0x20000","0xA01106B","5556"
"113","glTexSubImage3D","1,723,765.191","21.055","1,521.301","1,725,286.492","15.552","13","0x20000","0xA01106B","5556"
"114","glTexSubImage3D","1,723,786.519","23.138","1,516.037","1,725,302.556","15.488","13","0x20000","0xA01106B","5556"
"115","glTexSubImage3D","1,723,809.952","175.436","1,509.148","1,725,319.100","0.512","13","0x20000","0xA01106B","5556"
"115","glTexSubImage3D","1,723,809.952","175.436","1,805.246","1,725,615.198","15.616","14","0x20000","0xA01106B","5556"
"116","glTexSubImage3D","1,723,985.867","83.099","1,645.811","1,725,631.678","15.552","14","0x20000","0xA01106B","5556"
"117","glTexSubImage3D","1,724,069.495","69.809","1,578.215","1,725,647.710","15.520","14","0x20000","0xA01106B","5556"
"118","glTexSubImage3D","1,724,139.751","25.358","1,524.023","1,725,663.774","15.489","14","0x20000","0xA01106B","5556"
"119","glTexSubImage3D","1,724,165.400","24.978","1,514.503","1,725,679.903","15.552","14","0x20000","0xA01106B","5556"
"120","glTexSubImage3D","1,724,190.681","26.043","1,505.318","1,725,695.999","15.648","14","0x20000","0xA01106B","5556"
