"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","1,765,999.712","100.562","4,467.390","1,770,467.102","15.776","10","0x20000","0x10E77","11348"
"1","glTexSubImage3D","1,766,100.739","40.492","4,382.971","1,770,483.710","15.552","10","0x20000","0x10E77","11348"
"2","glTexSubImage3D","1,766,148.390","29.789","4,351.416","1,770,499.806","15.520","10","0x20000","0x10E77","11348"
"3","glTexSubImage3D","1,766,178.498","25.967","4,337.436","1,770,515.934","16.800","10","0x20000","0x10E77","11348"
"4","glTexSubImage3D","1,766,204.755","24.203","4,326.731","1,770,531.486","16.800","10","0x20000","0x10E77","11348"
"5","glTexSubImage3D","1,766,229.293","27.796","4,319.569","1,770,548.862","16.256","10","0x20000","0x10E77","11348"
"6","glTexSubImage3D","1,766,257.381","21.945","4,308.569","1,770,565.950","15.521","10","0x20000","0x10E77","11348"
"7","glTexSubImage3D","1,766,279.612","912.667","4,303.011","1,770,582.623","0.512","10","0x20000","0x10E77","11348"
"7","glTexSubImage3D","1,766,279.612","912.667","4,316.163","1,770,595.775","15.616","11","0x20000","0x10E77","11348"
"8","glTexSubImage3D","1,767,193.193","28.404","3,418.742","1,770,611.935","15.520","11","0x20000","0x10E77","11348"
"9","glTexSubImage3D","1,767,222.057","64.462","3,405.910","1,770,627.967","15.520","11","0x20000","0x10E77","11348"
"10","glTexSubImage3D","1,767,286.955","23.288","3,357.204","1,770,644.159","15.936","11","0x20000","0x10E77","11348"
"11","glTexSubImage3D","1,767,310.592","23.066","3,350.271","1,770,660.863","15.488","11","0x20000","0x10E77","11348"
"12","glTexSubImage3D","1,767,334.154","23.104","3,342.741","1,770,676.895","15.520","11","0x20000","0x10E77","11348"
"13","glTexSubImage3D","1,767,357.541","20.840","3,335.418","1,770,692.959","15.488","11","0x20000","0x10E77","11348"
"14","glTexSubImage3D","1,767,378.658","22.368","3,330.301","1,770,708.959","16.864","11","0x20000","0x10E77","11348"
"15","glTexSubImage3D","1,767,401.609","23.505","3,322.870","1,770,724.479","16.864","11","0x20000","0x10E77","11348"
"16","glTexSubImage3D","1,767,425.536","22.168","3,316.320","1,770,741.856","15.583","11","0x20000","0x10E77","11348"
"17","glTexSubImage3D","1,767,447.988","23.080","3,309.995","1,770,757.983","15.520","11","0x20000","0x10E77","11348"
"18","glTexSubImage3D","1,767,471.346","22.391","3,302.702","1,770,774.048","15.488","11","0x20000","0x10E77","11348"
"19","glTexSubImage3D","1,767,494.026","21.358","3,296.022","1,770,790.048","15.648","11","0x20000","0x10E77","11348"
"20","glTexSubImage3D","1,767,515.662","24.580","3,290.546","1,770,806.208","15.552","11","0x20000","0x10E77","11348"
"21","glTexSubImage3D","1,767,540.557","21.860","3,281.715","1,770,822.272","15.520","11","0x20000","0x10E77","11348"
"22","glTexSubImage3D","1,767,562.690","573.060","3,276.158","1,770,838.848","0.512","11","0x20000","0x10E77","11348"
"22","glTexSubImage3D","1,767,562.690","573.060","3,290.622","1,770,853.312","15.904","12","0x20000","0x10E77","11348"
"23","glTexSubImage3D","1,768,136.374","48.126","2,733.578","1,770,869.952","15.488","12","0x20000","0x10E77","11348"
"24","glTexSubImage3D","1,768,184.975","61.445","2,700.977","1,770,885.952","15.616","12","0x20000","0x10E77","11348"
"25","glTexSubImage3D","1,768,246.922","23.593","2,655.158","1,770,902.080","15.488","12","0x20000","0x10E77","11348"
"26","glTexSubImage3D","1,768,270.815","21.806","2,647.329","1,770,918.144","15.488","12","0x20000","0x10E77","11348"
"27","glTexSubImage3D","1,768,292.970","78.085","2,641.206","1,770,934.176","15.713","12","0x20000","0x10E77","11348"
"28","glTexSubImage3D","1,768,371.531","24.553","2,578.870","1,770,950.401","15.520","12","0x20000","0x10E77","11348"
"29","glTexSubImage3D","1,768,396.605","23.236","2,569.828","1,770,966.433","15.488","12","0x20000","0x10E77","11348"
"30","glTexSubImage3D","1,768,420.136","20.594","2,562.297","1,770,982.433","15.520","12","0x20000","0x10E77","11348"
"31","glTexSubImage3D","1,768,441.059","20.561","2,557.406","1,770,998.465","15.488","12","0x20000","0x10E77","11348"
"32","glTexSubImage3D","1,768,461.894","24.016","2,552.571","1,771,014.465","15.488","12","0x20000","0x10E77","11348"
"33","glTexSubImage3D","1,768,486.400","22.881","2,544.129","1,771,030.529","15.488","12","0x20000","0x10E77","11348"
"34","glTexSubImage3D","1,768,509.563","20.137","2,536.966","1,771,046.529","15.520","12","0x20000","0x10E77","11348"
"35","glTexSubImage3D","1,768,530.047","21.635","2,532.578","1,771,062.625","15.520","12","0x20000","0x10E77","11348"
"36","glTexSubImage3D","1,768,551.966","20.860","2,526.723","1,771,078.689","15.488","12","0x20000","0x10E77","11348"
"37","glTexSubImage3D","1,768,573.121","20.816","2,521.568","1,771,094.689","16.576","12","0x20000","0x10E77","11348"
"38","glTexSubImage3D","1,768,594.218","27.078","2,516.023","1,771,110.241","17.249","12","0x20000","0x10E77","11348"
"39","glTexSubImage3D","1,768,621.606","24.346","2,506.651","1,771,128.257","15.489","12","0x20000","0x10E77","11348"
"40","glTexSubImage3D","1,768,646.352","21.844","2,497.905","1,771,144.257","15.585","12","0x20000","0x10E77","11348"
"41","glTexSubImage3D","1,768,668.549","21.529","2,491.805","1,771,160.354","15.552","12","0x20000","0x10E77","11348"
