"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","2,318,008.392","3,451.531","9,188.817","2,327,197.209","116.449","10","0x20000","0xFFFFFFFF9D01105A","8544"
"0","glTexSubImage3D","2,318,008.392","3,451.531","9,321.330","2,327,329.722","243.201","11","0x20000","0xFFFFFFFF9D01105A","8544"
"0","glTexSubImage3D","2,318,008.392","3,451.531","9,580.627","2,327,589.019","615.972","12","0x20000","0xFFFFFFFF9D01105A","8544"
"1","glTexSubImage3D","2,321,462.045","1,708.936","6,743.650","2,328,205.695","301.122","12","0x20000","0xFFFFFFFF9D01105A","8544"
"1","glTexSubImage3D","2,321,462.045","1,708.936","7,060.644","2,328,522.689","504.772","13","0x20000","0xFFFFFFFF9D01105A","8544"
"1","glTexSubImage3D","2,321,462.045","1,708.936","7,761.513","2,329,223.558","192.929","14","0x20000","0xFFFFFFFF9D01105A","8544"
"2","glTexSubImage3D","2,323,186.281","1,801.495","6,230.974","2,329,417.255","240.066","14","0x20000","0xFFFFFFFF9D01105A","8544"
"2","glTexSubImage3D","2,323,186.281","1,801.495","6,573.440","2,329,759.721","487.876","15","0x20000","0xFFFFFFFF9D01105A","8544"
"2","glTexSubImage3D","2,323,186.281","1,801.495","7,078.308","2,330,264.589","282.625","16","0x20000","0xFFFFFFFF9D01105A","8544"
"3","glTexSubImage3D","2,324,988.671","1,628.459","5,556.303","2,330,544.974","203.746","16","0x20000","0xFFFFFFFF9D01105A","8544"
"3","glTexSubImage3D","2,324,988.671","1,628.459","5,776.209","2,330,764.880","565.636","17","0x20000","0xFFFFFFFF9D01105A","8544"
"3","glTexSubImage3D","2,324,988.671","1,628.459","6,394.069","2,331,382.740","325.186","18","0x20000","0xFFFFFFFF9D01105A","8544"
"4","glTexSubImage3D","2,326,619.626","2,249.906","5,089.036","2,331,708.662","120.033","18","0x20000","0xFFFFFFFF9D01105A","8544"
"4","glTexSubImage3D","2,326,619.626","2,249.906","5,224.941","2,331,844.567","510.435","19","0x20000","0xFFFFFFFF9D01105A","8544"
"4","glTexSubImage3D","2,326,619.626","2,249.906","5,751.633","2,332,371.259","385.154","20","0x20000","0xFFFFFFFF9D01105A","8544"
"5","glTexSubImage3D","2,328,873.214","3,073.489","3,883.743","2,332,756.957","62.656","20","0x20000","0xFFFFFFFF9D01105A","8544"
"5","glTexSubImage3D","2,328,873.214","3,073.489","3,964.320","2,332,837.534","485.539","21","0x20000","0xFFFFFFFF9D01105A","8544"
"5","glTexSubImage3D","2,328,873.214","3,073.489","4,465.507","2,333,338.721","429.666","22","0x20000","0xFFFFFFFF9D01105A","8544"
"6","glTexSubImage3D","2,331,951.879","1,498.495","1,817.661","2,333,769.540","0.576","22","0x20000","0xFFFFFFFF9D01105A","8544"
"6","glTexSubImage3D","2,331,951.879","1,498.495","1,834.429","2,333,786.308","474.691","23","0x20000","0xFFFFFFFF9D01105A","8544"
"6","glTexSubImage3D","2,331,951.879","1,498.495","2,324.352","2,334,276.231","474.147","24","0x20000","0xFFFFFFFF9D01105A","8544"
"6","glTexSubImage3D","2,331,951.879","1,498.495","2,815.235","2,334,767.114","16.832","25","0x20000","0xFFFFFFFF9D01105A","8544"
"7","glTexSubImage3D","2,333,454.434","1,102.851","1,330.088","2,334,784.522","415.043","25","0x20000","0xFFFFFFFF9D01105A","8544"
"7","glTexSubImage3D","2,333,454.434","1,102.851","1,761.931","2,335,216.365","473.827","26","0x20000","0xFFFFFFFF9D01105A","8544"
"7","glTexSubImage3D","2,333,454.434","1,102.851","2,252.494","2,335,706.928","75.393","27","0x20000","0xFFFFFFFF9D01105A","8544"
"8","glTexSubImage3D","2,334,558.136","1,072.621","1,224.729","2,335,782.865","356.130","27","0x20000","0xFFFFFFFF9D01105A","8544"
"8","glTexSubImage3D","2,334,558.136","1,072.621","1,597.403","2,336,155.539","477.091","28","0x20000","0xFFFFFFFF9D01105A","8544"
"8","glTexSubImage3D","2,334,558.136","1,072.621","2,089.566","2,336,647.702","133.985","29","0x20000","0xFFFFFFFF9D01105A","8544"
"9","glTexSubImage3D","2,335,631.212","1,100.430","1,150.987","2,336,782.199","298.114","29","0x20000","0xFFFFFFFF9D01105A","8544"
"9","glTexSubImage3D","2,335,631.212","1,100.430","1,465.773","2,337,096.985","473.539","30","0x20000","0xFFFFFFFF9D01105A","8544"
"9","glTexSubImage3D","2,335,631.212","1,100.430","1,956.016","2,337,587.228","192.674","31","0x20000","0xFFFFFFFF9D01105A","8544"
"10","glTexSubImage3D","2,336,732.105","1,059.228","1,048.309","2,337,780.414","239.137","31","0x20000","0xFFFFFFFF9D01105A","8544"
"10","glTexSubImage3D","2,336,732.105","1,059.228","1,304.406","2,338,036.511","474.116","32","0x20000","0xFFFFFFFF9D01105A","8544"
"10","glTexSubImage3D","2,336,732.105","1,059.228","1,795.802","2,338,527.907","253.121","33","0x20000","0xFFFFFFFF9D01105A","8544"
"11","glTexSubImage3D","2,337,791.736","1,069.265","988.140","2,338,779.876","179.713","33","0x20000","0xFFFFFFFF9D01105A","8544"
"11","glTexSubImage3D","2,337,791.736","1,069.265","1,184.654","2,338,976.390","473.795","34","0x20000","0xFFFFFFFF9D01105A","8544"
"11","glTexSubImage3D","2,337,791.736","1,069.265","1,769.265","2,339,561.001","312.514","35","0x20000","0xFFFFFFFF9D01105A","8544"
"12","glTexSubImage3D","2,338,861.687","1,035.298","1,012.405","2,339,874.092","119.744","35","0x20000","0xFFFFFFFF9D01105A","8544"
"12","glTexSubImage3D","2,338,861.687","1,035.298","1,148.949","2,340,010.636","473.827","36","0x20000","0xFFFFFFFF9D01105A","8544"
"12","glTexSubImage3D","2,338,861.687","1,035.298","1,639.001","2,340,500.688","370.754","37","0x20000","0xFFFFFFFF9D01105A","8544"
"13","glTexSubImage3D","2,339,897.627","1,065.606","974.359","2,340,871.986","61.057","37","0x20000","0xFFFFFFFF9D01105A","8544"
"13","glTexSubImage3D","2,339,897.627","1,065.606","1,052.056","2,340,949.683","473.443","38","0x20000","0xFFFFFFFF9D01105A","8544"
"13","glTexSubImage3D","2,339,897.627","1,065.606","1,859.069","2,341,756.696","429.603","39","0x20000","0xFFFFFFFF9D01105A","8544"
"14","glTexSubImage3D","2,340,963.687","969.317","1,223.700","2,342,187.387","0.544","39","0x20000","0xFFFFFFFF9D01105A","8544"
"14","glTexSubImage3D","2,340,963.687","969.317","1,239.476","2,342,203.163","473.923","40","0x20000","0xFFFFFFFF9D01105A","8544"
"14","glTexSubImage3D","2,340,963.687","969.317","1,730.167","2,342,693.854","473.923","41","0x20000","0xFFFFFFFF9D01105A","8544"
"14","glTexSubImage3D","2,340,963.687","969.317","2,220.058","2,343,183.745","16.672","42","0x20000","0xFFFFFFFF9D01105A","8544"
"15","glTexSubImage3D","2,341,934.076","1,058.146","1,266.885","2,343,200.961","414.755","42","0x20000","0xFFFFFFFF9D01105A","8544"
"15","glTexSubImage3D","2,341,934.076","1,058.146","1,698.216","2,343,632.292","473.443","43","0x20000","0xFFFFFFFF9D01105A","8544"
"15","glTexSubImage3D","2,341,934.076","1,058.146","2,187.499","2,344,121.575","76.161","44","0x20000","0xFFFFFFFF9D01105A","8544"
