"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","2,355,978.954","3,639.380","9,390.296","2,365,369.250","116.673","10","0x20000","0x39010F9E","6488"
"0","glTexSubImage3D","2,355,978.954","3,639.380","9,523.385","2,365,502.339","243.169","11","0x20000","0x39010F9E","6488"
"0","glTexSubImage3D","2,355,978.954","3,639.380","9,782.426","2,365,761.380","715.141","12","0x20000","0x39010F9E","6488"
"1","glTexSubImage3D","2,359,621.778","2,269.378","6,856.023","2,366,477.801","338.946","12","0x20000","0x39010F9E","6488"
"1","glTexSubImage3D","2,359,621.778","2,269.378","7,213.273","2,366,835.051","484.867","13","0x20000","0x39010F9E","6488"
"1","glTexSubImage3D","2,359,621.778","2,269.378","7,712.636","2,367,334.414","233.697","14","0x20000","0x39010F9E","6488"
"2","glTexSubImage3D","2,361,967.736","1,791.065","5,601.111","2,367,568.847","293.506","14","0x20000","0x39010F9E","6488"
"2","glTexSubImage3D","2,361,967.736","1,791.065","6,118.843","2,368,086.579","512.387","15","0x20000","0x39010F9E","6488"
"2","glTexSubImage3D","2,361,967.736","1,791.065","6,738.014","2,368,705.750","253.890","16","0x20000","0x39010F9E","6488"
"3","glTexSubImage3D","2,363,762.277","2,705.748","5,195.603","2,368,957.880","180.289","16","0x20000","0x39010F9E","6488"
"3","glTexSubImage3D","2,363,762.277","2,705.748","5,388.340","2,369,150.617","474.915","17","0x20000","0x39010F9E","6488"
"3","glTexSubImage3D","2,363,762.277","2,705.748","5,879.095","2,369,641.372","375.298","18","0x20000","0x39010F9E","6488"
"4","glTexSubImage3D","2,366,474.876","3,904.700","3,542.850","2,370,017.726","133.409","18","0x20000","0x39010F9E","6488"
"4","glTexSubImage3D","2,366,474.876","3,904.700","3,804.548","2,370,279.424","490.947","19","0x20000","0x39010F9E","6488"
"4","glTexSubImage3D","2,366,474.876","3,904.700","4,454.152","2,370,929.028","423.810","20","0x20000","0x39010F9E","6488"
"5","glTexSubImage3D","2,370,439.748","1,502.823","913.794","2,371,353.542","62.881","20","0x20000","0x39010F9E","6488"
"5","glTexSubImage3D","2,370,439.748","1,502.823","1,085.860","2,371,525.608","475.171","21","0x20000","0x39010F9E","6488"
"5","glTexSubImage3D","2,370,439.748","1,502.823","1,719.239","2,372,158.987","429.699","22","0x20000","0x39010F9E","6488"
"6","glTexSubImage3D","2,371,947.426","1,111.792","642.412","2,372,589.838","0.544","22","0x20000","0x39010F9E","6488"
"6","glTexSubImage3D","2,371,947.426","1,111.792","657.708","2,372,605.134","474.147","23","0x20000","0x39010F9E","6488"
"6","glTexSubImage3D","2,371,947.426","1,111.792","1,147.599","2,373,095.025","483.971","24","0x20000","0x39010F9E","6488"
"6","glTexSubImage3D","2,371,947.426","1,111.792","1,790.867","2,373,738.293","16.704","25","0x20000","0x39010F9E","6488"
"7","glTexSubImage3D","2,373,064.086","1,342.563","691.455","2,373,755.541","423.491","25","0x20000","0x39010F9E","6488"
"7","glTexSubImage3D","2,373,064.086","1,342.563","1,266.083","2,374,330.169","483.203","26","0x20000","0x39010F9E","6488"
"7","glTexSubImage3D","2,373,064.086","1,342.563","1,877.734","2,374,941.820","82.593","27","0x20000","0x39010F9E","6488"
"8","glTexSubImage3D","2,374,409.099","1,290.369","615.986","2,375,025.085","363.010","27","0x20000","0x39010F9E","6488"
"8","glTexSubImage3D","2,374,409.099","1,290.369","1,119.477","2,375,528.576","489.987","28","0x20000","0x39010F9E","6488"
"8","glTexSubImage3D","2,374,409.099","1,290.369","1,716.473","2,376,125.572","142.369","29","0x20000","0x39010F9E","6488"
"9","glTexSubImage3D","2,375,702.114","1,348.604","566.403","2,376,268.517","306.369","29","0x20000","0x39010F9E","6488"
"9","glTexSubImage3D","2,375,702.114","1,348.604","1,067.878","2,376,769.992","495.939","30","0x20000","0x39010F9E","6488"
"9","glTexSubImage3D","2,375,702.114","1,348.604","1,749.226","2,377,451.340","195.969","31","0x20000","0x39010F9E","6488"
"10","glTexSubImage3D","2,377,055.024","1,387.406","592.829","2,377,647.853","243.490","31","0x20000","0x39010F9E","6488"
"10","glTexSubImage3D","2,377,055.024","1,387.406","998.719","2,378,053.743","502.404","32","0x20000","0x39010F9E","6488"
"10","glTexSubImage3D","2,377,055.024","1,387.406","1,727.588","2,378,782.612","262.082","33","0x20000","0x39010F9E","6488"
"11","glTexSubImage3D","2,378,446.232","1,403.579","597.117","2,379,043.349","184.258","33","0x20000","0x39010F9E","6488"
"11","glTexSubImage3D","2,378,446.232","1,403.579","982.656","2,379,428.888","487.651","34","0x20000","0x39010F9E","6488"
"11","glTexSubImage3D","2,378,446.232","1,403.579","1,669.604","2,380,115.836","328.098","35","0x20000","0x39010F9E","6488"
"12","glTexSubImage3D","2,379,853.704","1,517.074","590.774","2,380,444.478","124.449","35","0x20000","0x39010F9E","6488"
"12","glTexSubImage3D","2,379,853.704","1,517.074","984.633","2,380,838.337","500.258","36","0x20000","0x39010F9E","6488"
"12","glTexSubImage3D","2,379,853.704","1,517.074","1,637.085","2,381,490.789","396.578","37","0x20000","0x39010F9E","6488"
"13","glTexSubImage3D","2,381,373.748","1,390.070","514.387","2,381,888.135","64.544","37","0x20000","0x39010F9E","6488"
"13","glTexSubImage3D","2,381,373.748","1,390.070","816.245","2,382,189.993","492.867","38","0x20000","0x39010F9E","6488"
"13","glTexSubImage3D","2,381,373.748","1,390.070","1,442.553","2,382,816.301","430.690","39","0x20000","0x39010F9E","6488"
"14","glTexSubImage3D","2,382,768.037","1,353.239","480.458","2,383,248.495","0.640","39","0x20000","0x39010F9E","6488"
"14","glTexSubImage3D","2,382,768.037","1,353.239","601.163","2,383,369.200","486.499","40","0x20000","0x39010F9E","6488"
