"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","938,797.350","102.558","3,554.530","942,351.880","2.304","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"1","glTexSubImage3D","938,900.458","9.208","3,454.238","942,354.696","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"2","glTexSubImage3D","938,915.344","6.686","3,441.752","942,357.096","1.920","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"3","glTexSubImage3D","938,922.306","7.015","3,437.222","942,359.528","2.144","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"4","glTexSubImage3D","938,929.579","4.788","3,432.605","942,362.184","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"5","glTexSubImage3D","938,934.620","5.519","3,429.964","942,364.584","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"6","glTexSubImage3D","938,940.488","5.059","3,426.497","942,366.985","1.887","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"7","glTexSubImage3D","938,945.801","7.220","3,423.583","942,369.384","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"8","glTexSubImage3D","938,953.283","4.671","3,418.630","942,371.913","1.887","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"9","glTexSubImage3D","938,958.206","5.793","3,416.107","942,374.313","1.919","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"10","glTexSubImage3D","938,964.266","7.191","3,412.446","942,376.712","1.889","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"11","glTexSubImage3D","938,971.731","7.382","3,407.414","942,379.145","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"12","glTexSubImage3D","938,979.372","4.457","3,402.172","942,381.544","1.889","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"13","glTexSubImage3D","938,984.088","5.394","3,399.856","942,383.944","1.889","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"14","glTexSubImage3D","938,989.760","7.127","3,396.617","942,386.377","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"15","glTexSubImage3D","938,997.434","12.980","3,391.375","942,388.809","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"16","glTexSubImage3D","939,010.669","8.058","3,380.795","942,391.464","1.889","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"17","glTexSubImage3D","939,018.988","5.265","3,374.877","942,393.865","1.920","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"18","glTexSubImage3D","939,024.514","7.054","3,371.911","942,396.425","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"19","glTexSubImage3D","939,031.846","4.254","3,367.011","942,398.857","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"20","glTexSubImage3D","939,036.352","5.138","3,364.872","942,401.224","1.921","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"21","glTexSubImage3D","939,041.748","2.233","3,361.909","942,403.657","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"22","glTexSubImage3D","939,044.234","5.598","3,361.823","942,406.057","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"23","glTexSubImage3D","939,050.091","4.728","3,358.366","942,408.457","1.920","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"24","glTexSubImage3D","939,055.076","5.413","3,355.941","942,411.017","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"25","glTexSubImage3D","939,060.746","4.745","3,352.671","942,413.417","1.920","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"26","glTexSubImage3D","939,065.743","5.673","3,350.106","942,415.849","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"27","glTexSubImage3D","939,071.676","6.875","3,346.605","942,418.281","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"28","glTexSubImage3D","939,078.801","7.666","3,341.880","942,420.681","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"29","glTexSubImage3D","939,086.726","4.546","3,336.323","942,423.049","1.920","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"30","glTexSubImage3D","939,091.579","5.581","3,333.902","942,425.481","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"31","glTexSubImage3D","939,097.476","28.119","3,330.405","942,427.881","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
"32","glTexSubImage3D","939,125.982","8.121","3,304.299","942,430.281","1.888","9","0x20000","0xFFFFFFFFDB0109CB","10584"
