"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","973,150.806","106.394","2,729.809","975,880.615","2.464","9","0x20000","0xFFFFFFFFD9010C88","8764"
"1","glTexSubImage3D","973,257.772","9.002","2,625.819","975,883.591","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"2","glTexSubImage3D","973,272.468","6.820","2,613.683","975,886.151","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"3","glTexSubImage3D","973,279.588","4.778","2,609.091","975,888.679","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"4","glTexSubImage3D","973,284.859","3.630","2,606.348","975,891.207","1.984","9","0x20000","0xFFFFFFFFD9010C88","8764"
"5","glTexSubImage3D","973,288.745","2.594","2,604.990","975,893.735","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"6","glTexSubImage3D","973,291.646","2.344","2,604.617","975,896.263","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"7","glTexSubImage3D","973,294.331","2.279","2,604.492","975,898.823","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"8","glTexSubImage3D","973,296.956","2.465","2,604.427","975,901.383","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"9","glTexSubImage3D","973,299.679","4.887","2,604.232","975,903.911","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"10","glTexSubImage3D","973,304.821","2.903","2,601.650","975,906.471","1.984","9","0x20000","0xFFFFFFFFD9010C88","8764"
"11","glTexSubImage3D","973,307.979","2.539","2,601.020","975,908.999","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"12","glTexSubImage3D","973,310.790","2.589","2,600.737","975,911.527","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"13","glTexSubImage3D","973,313.640","2.438","2,600.447","975,914.087","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"14","glTexSubImage3D","973,316.348","2.336","2,600.267","975,916.615","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"15","glTexSubImage3D","973,319.246","3.804","2,599.929","975,919.175","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"16","glTexSubImage3D","973,323.303","2.275","2,598.400","975,921.703","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"17","glTexSubImage3D","973,325.837","2.374","2,598.426","975,924.263","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"18","glTexSubImage3D","973,328.470","2.048","2,598.321","975,926.791","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"19","glTexSubImage3D","973,330.787","2.470","2,598.692","975,929.479","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"20","glTexSubImage3D","973,333.518","2.169","2,598.521","975,932.039","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"21","glTexSubImage3D","973,335.954","2.209","2,598.613","975,934.567","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"22","glTexSubImage3D","973,338.423","2.226","2,598.704","975,937.127","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"23","glTexSubImage3D","973,340.910","2.363","2,598.745","975,939.655","2.048","9","0x20000","0xFFFFFFFFD9010C88","8764"
"24","glTexSubImage3D","973,343.524","2.340","2,598.691","975,942.215","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"25","glTexSubImage3D","973,346.136","2.455","2,598.607","975,944.743","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"26","glTexSubImage3D","973,348.865","2.268","2,598.406","975,947.271","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"27","glTexSubImage3D","973,351.394","2.506","2,598.437","975,949.831","1.984","9","0x20000","0xFFFFFFFFD9010C88","8764"
"28","glTexSubImage3D","973,354.171","2.248","2,598.188","975,952.359","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"29","glTexSubImage3D","973,356.676","2.633","2,598.211","975,954.887","2.048","9","0x20000","0xFFFFFFFFD9010C88","8764"
"30","glTexSubImage3D","973,359.560","4.934","2,597.919","975,957.479","1.984","9","0x20000","0xFFFFFFFFD9010C88","8764"
"31","glTexSubImage3D","973,364.747","1.953","2,595.260","975,960.007","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"32","glTexSubImage3D","973,366.953","2.371","2,595.614","975,962.567","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"33","glTexSubImage3D","973,369.579","4.945","2,595.580","975,965.159","1.984","9","0x20000","0xFFFFFFFFD9010C88","8764"
"34","glTexSubImage3D","973,374.777","2.145","2,592.910","975,967.687","1.984","9","0x20000","0xFFFFFFFFD9010C88","8764"
"35","glTexSubImage3D","973,377.175","2.837","2,593.040","975,970.215","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"36","glTexSubImage3D","973,380.262","2.316","2,592.705","975,972.967","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
"37","glTexSubImage3D","973,382.839","2.267","2,592.688","975,975.527","2.016","9","0x20000","0xFFFFFFFFD9010C88","8764"
