"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","961,841.826","123.456","4,548.006","966,389.832","2.305","9","0x20000","0x47010D66","6560"
"1","glTexSubImage3D","961,966.019","7.918","4,426.662","966,392.681","1.920","9","0x20000","0x47010D66","6560"
"2","glTexSubImage3D","961,980.087","6.300","4,415.026","966,395.113","1.888","9","0x20000","0x47010D66","6560"
"3","glTexSubImage3D","961,986.668","5.548","4,410.876","966,397.544","1.921","9","0x20000","0x47010D66","6560"
"4","glTexSubImage3D","961,992.521","10.148","4,407.456","966,399.977","1.888","9","0x20000","0x47010D66","6560"
"5","glTexSubImage3D","962,004.213","16.353","4,398.163","966,402.376","1.921","9","0x20000","0x47010D66","6560"
"6","glTexSubImage3D","962,021.092","8.795","4,383.717","966,404.809","1.920","9","0x20000","0x47010D66","6560"
"7","glTexSubImage3D","962,030.227","5.892","4,377.014","966,407.241","1.920","9","0x20000","0x47010D66","6560"
"8","glTexSubImage3D","962,036.427","5.592","4,373.246","966,409.673","1.888","9","0x20000","0x47010D66","6560"
"9","glTexSubImage3D","962,042.277","7.473","4,369.796","966,412.073","1.920","9","0x20000","0x47010D66","6560"
"10","glTexSubImage3D","962,050.008","8.625","4,364.497","966,414.505","1.920","9","0x20000","0x47010D66","6560"
"11","glTexSubImage3D","962,059.358","9.609","4,357.611","966,416.969","1.920","9","0x20000","0x47010D66","6560"
"12","glTexSubImage3D","962,070.270","4.803","4,349.163","966,419.433","1.920","9","0x20000","0x47010D66","6560"
"13","glTexSubImage3D","962,075.335","5.154","4,346.530","966,421.865","1.920","9","0x20000","0x47010D66","6560"
"14","glTexSubImage3D","962,080.767","5.908","4,343.562","966,424.329","1.920","9","0x20000","0x47010D66","6560"
"15","glTexSubImage3D","962,087.228","5.586","4,339.533","966,426.761","1.920","9","0x20000","0x47010D66","6560"
"16","glTexSubImage3D","962,093.069","5.130","4,336.124","966,429.193","1.952","9","0x20000","0x47010D66","6560"
"17","glTexSubImage3D","962,098.521","5.780","4,333.136","966,431.657","1.920","9","0x20000","0x47010D66","6560"
"18","glTexSubImage3D","962,104.563","6.115","4,329.526","966,434.089","1.920","9","0x20000","0x47010D66","6560"
"19","glTexSubImage3D","962,110.931","5.080","4,325.590","966,436.521","1.920","9","0x20000","0x47010D66","6560"
"20","glTexSubImage3D","962,116.267","5.008","4,322.686","966,438.953","1.888","9","0x20000","0x47010D66","6560"
"21","glTexSubImage3D","962,121.538","2.577","4,319.847","966,441.385","1.920","9","0x20000","0x47010D66","6560"
"22","glTexSubImage3D","962,124.366","5.701","4,319.451","966,443.817","1.888","9","0x20000","0x47010D66","6560"
"23","glTexSubImage3D","962,130.326","7.126","4,315.891","966,446.217","1.920","9","0x20000","0x47010D66","6560"
"24","glTexSubImage3D","962,137.715","4.631","4,310.934","966,448.649","1.888","9","0x20000","0x47010D66","6560"
"25","glTexSubImage3D","962,142.597","2.409","4,308.484","966,451.081","1.888","9","0x20000","0x47010D66","6560"
"26","glTexSubImage3D","962,145.256","2.598","4,308.225","966,453.481","1.920","9","0x20000","0x47010D66","6560"
"27","glTexSubImage3D","962,148.106","24.909","4,307.807","966,455.913","1.888","9","0x20000","0x47010D66","6560"
"28","glTexSubImage3D","962,173.282","6.004","4,285.031","966,458.313","1.888","9","0x20000","0x47010D66","6560"
"29","glTexSubImage3D","962,179.547","6.939","4,281.166","966,460.713","1.888","9","0x20000","0x47010D66","6560"
"30","glTexSubImage3D","962,186.742","5.259","4,276.371","966,463.113","1.920","9","0x20000","0x47010D66","6560"
"31","glTexSubImage3D","962,192.258","4.939","4,273.287","966,465.545","2.144","9","0x20000","0x47010D66","6560"
"32","glTexSubImage3D","962,197.451","4.891","4,270.750","966,468.201","1.920","9","0x20000","0x47010D66","6560"
"33","glTexSubImage3D","962,202.599","4.604","4,268.034","966,470.633","1.888","9","0x20000","0x47010D66","6560"
"34","glTexSubImage3D","962,207.459","2.162","4,265.574","966,473.033","1.920","9","0x20000","0x47010D66","6560"
"35","glTexSubImage3D","962,209.868","2.464","4,265.597","966,475.465","1.888","9","0x20000","0x47010D66","6560"
"36","glTexSubImage3D","962,212.587","2.709","4,265.438","966,478.025","1.888","9","0x20000","0x47010D66","6560"
"37","glTexSubImage3D","962,215.721","6.451","4,264.736","966,480.457","1.856","9","0x20000","0x47010D66","6560"
"38","glTexSubImage3D","962,222.430","4.791","4,260.459","966,482.889","1.888","9","0x20000","0x47010D66","6560"
"39","glTexSubImage3D","962,227.471","2.467","4,257.850","966,485.321","1.888","9","0x20000","0x47010D66","6560"
"40","glTexSubImage3D","962,230.191","2.534","4,257.530","966,487.721","1.920","9","0x20000","0x47010D66","6560"
"41","glTexSubImage3D","962,232.982","2.440","4,257.171","966,490.153","1.952","9","0x20000","0x47010D66","6560"
"42","glTexSubImage3D","962,235.686","7.149","4,256.931","966,492.617","1.888","9","0x20000","0x47010D66","6560"
"43","glTexSubImage3D","962,243.095","3.652","4,251.922","966,495.017","1.888","9","0x20000","0x47010D66","6560"
"44","glTexSubImage3D","962,247.058","2.304","4,250.519","966,497.577","1.888","9","0x20000","0x47010D66","6560"
"45","glTexSubImage3D","962,249.686","2.404","4,250.323","966,500.009","1.888","9","0x20000","0x47010D66","6560"
"46","glTexSubImage3D","962,252.536","2.486","4,249.873","966,502.409","1.888","9","0x20000","0x47010D66","6560"
"47","glTexSubImage3D","962,255.284","2.402","4,249.525","966,504.809","1.888","9","0x20000","0x47010D66","6560"
"48","glTexSubImage3D","962,257.948","2.458","4,249.261","966,507.209","1.888","9","0x20000","0x47010D66","6560"
"49","glTexSubImage3D","962,260.661","2.298","4,248.948","966,509.609","1.920","9","0x20000","0x47010D66","6560"
"50","glTexSubImage3D","962,263.210","2.653","4,248.863","966,512.073","1.888","9","0x20000","0x47010D66","6560"
"51","glTexSubImage3D","962,266.117","2.366","4,248.356","966,514.473","1.920","9","0x20000","0x47010D66","6560"
"52","glTexSubImage3D","962,268.755","2.296","4,248.374","966,517.129","1.888","9","0x20000","0x47010D66","6560"
"53","glTexSubImage3D","962,271.308","6.151","4,248.221","966,519.529","1.888","9","0x20000","0x47010D66","6560"
"54","glTexSubImage3D","962,277.718","5.640","4,244.211","966,521.929","1.888","9","0x20000","0x47010D66","6560"
"55","glTexSubImage3D","962,283.618","5.859","4,240.711","966,524.329","1.920","9","0x20000","0x47010D66","6560"
"56","glTexSubImage3D","962,289.743","4.911","4,237.018","966,526.761","1.888","9","0x20000","0x47010D66","6560"
"57","glTexSubImage3D","962,294.907","2.460","4,234.254","966,529.161","1.888","9","0x20000","0x47010D66","6560"
"58","glTexSubImage3D","962,297.616","2.611","4,233.945","966,531.561","1.920","9","0x20000","0x47010D66","6560"
"59","glTexSubImage3D","962,300.483","3.151","4,233.510","966,533.993","1.920","9","0x20000","0x47010D66","6560"
"60","glTexSubImage3D","962,303.934","2.299","4,232.715","966,536.649","1.888","9","0x20000","0x47010D66","6560"
"61","glTexSubImage3D","962,306.480","2.455","4,232.569","966,539.049","1.888","9","0x20000","0x47010D66","6560"
"62","glTexSubImage3D","962,309.196","3.079","4,232.254","966,541.450","1.887","9","0x20000","0x47010D66","6560"
"63","glTexSubImage3D","962,312.553","2.720","4,231.297","966,543.850","2.175","9","0x20000","0x47010D66","6560"
"64","glTexSubImage3D","962,315.519","2.037","4,231.018","966,546.537","1.856","9","0x20000","0x47010D66","6560"
"65","glTexSubImage3D","962,317.808","2.405","4,231.129","966,548.937","1.856","9","0x20000","0x47010D66","6560"
"66","glTexSubImage3D","962,320.480","2.470","4,230.890","966,551.370","1.888","9","0x20000","0x47010D66","6560"
"67","glTexSubImage3D","962,323.209","2.349","4,230.560","966,553.769","1.889","9","0x20000","0x47010D66","6560"
"68","glTexSubImage3D","962,325.814","2.190","4,230.388","966,556.202","1.888","9","0x20000","0x47010D66","6560"
"69","glTexSubImage3D","962,328.272","2.325","4,230.329","966,558.601","1.889","9","0x20000","0x47010D66","6560"
"70","glTexSubImage3D","962,330.848","1.905","4,230.186","966,561.034","1.888","9","0x20000","0x47010D66","6560"
"71","glTexSubImage3D","962,333.015","2.209","4,230.418","966,563.433","1.889","9","0x20000","0x47010D66","6560"
"72","glTexSubImage3D","962,335.480","2.580","4,230.354","966,565.834","1.888","9","0x20000","0x47010D66","6560"
"73","glTexSubImage3D","962,338.316","2.230","4,229.918","966,568.234","1.888","9","0x20000","0x47010D66","6560"
"74","glTexSubImage3D","962,340.797","2.494","4,229.869","966,570.666","1.888","9","0x20000","0x47010D66","6560"
"75","glTexSubImage3D","962,343.556","2.186","4,229.510","966,573.066","1.888","9","0x20000","0x47010D66","6560"
"76","glTexSubImage3D","962,345.993","2.471","4,229.473","966,575.466","1.888","9","0x20000","0x47010D66","6560"
"77","glTexSubImage3D","962,348.918","2.527","4,228.980","966,577.898","1.888","9","0x20000","0x47010D66","6560"
"78","glTexSubImage3D","962,351.709","7.057","4,228.589","966,580.298","1.888","9","0x20000","0x47010D66","6560"
"79","glTexSubImage3D","962,359.019","4.798","4,223.679","966,582.698","2.144","9","0x20000","0x47010D66","6560"
"80","glTexSubImage3D","962,364.075","2.448","4,221.279","966,585.354","1.888","9","0x20000","0x47010D66","6560"
"81","glTexSubImage3D","962,366.837","2.344","4,220.917","966,587.754","1.888","9","0x20000","0x47010D66","6560"
"82","glTexSubImage3D","962,369.426","2.324","4,220.792","966,590.218","1.888","9","0x20000","0x47010D66","6560"
"83","glTexSubImage3D","962,372.005","2.302","4,220.613","966,592.618","1.920","9","0x20000","0x47010D66","6560"
"84","glTexSubImage3D","962,374.591","6.226","4,220.683","966,595.274","1.920","9","0x20000","0x47010D66","6560"
"85","glTexSubImage3D","962,381.073","4.945","4,216.633","966,597.706","1.888","9","0x20000","0x47010D66","6560"
