"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","1,067,586.943","113.048","2,777.891","1,070,364.834","2.432","9","0x20000","0x43010666","11964"
"1","glTexSubImage3D","1,067,701.495","8.092","2,666.283","1,070,367.778","2.016","9","0x20000","0x43010666","11964"
"2","glTexSubImage3D","1,067,714.903","6.776","2,655.435","1,070,370.338","1.984","9","0x20000","0x43010666","11964"
"3","glTexSubImage3D","1,067,721.971","6.080","2,650.895","1,070,372.866","2.016","9","0x20000","0x43010666","11964"
"4","glTexSubImage3D","1,067,728.318","4.727","2,647.108","1,070,375.426","2.016","9","0x20000","0x43010666","11964"
"5","glTexSubImage3D","1,067,733.541","2.348","2,644.445","1,070,377.986","2.016","9","0x20000","0x43010666","11964"
"6","glTexSubImage3D","1,067,736.139","2.362","2,644.439","1,070,380.578","2.016","9","0x20000","0x43010666","11964"
"7","glTexSubImage3D","1,067,738.762","2.306","2,644.408","1,070,383.170","2.016","9","0x20000","0x43010666","11964"
"8","glTexSubImage3D","1,067,741.322","1.960","2,644.408","1,070,385.730","2.016","9","0x20000","0x43010666","11964"
"9","glTexSubImage3D","1,067,743.540","2.149","2,644.750","1,070,388.290","2.016","9","0x20000","0x43010666","11964"
"10","glTexSubImage3D","1,067,745.939","2.106","2,644.879","1,070,390.818","2.016","9","0x20000","0x43010666","11964"
"11","glTexSubImage3D","1,067,748.312","2.085","2,645.034","1,070,393.346","2.272","9","0x20000","0x43010666","11964"
"12","glTexSubImage3D","1,067,750.660","2.386","2,645.470","1,070,396.130","2.016","9","0x20000","0x43010666","11964"
"13","glTexSubImage3D","1,067,753.310","3.356","2,645.380","1,070,398.690","2.016","9","0x20000","0x43010666","11964"
"14","glTexSubImage3D","1,067,756.929","2.102","2,644.289","1,070,401.218","2.016","9","0x20000","0x43010666","11964"
"15","glTexSubImage3D","1,067,759.554","2.233","2,644.224","1,070,403.778","2.016","9","0x20000","0x43010666","11964"
"16","glTexSubImage3D","1,067,762.045","2.512","2,644.293","1,070,406.338","2.016","9","0x20000","0x43010666","11964"
"17","glTexSubImage3D","1,067,764.832","5.195","2,644.034","1,070,408.866","2.240","9","0x20000","0x43010666","11964"
"18","glTexSubImage3D","1,067,770.302","7.349","2,641.348","1,070,411.650","2.016","9","0x20000","0x43010666","11964"
"19","glTexSubImage3D","1,067,777.916","4.606","2,636.262","1,070,414.178","2.016","9","0x20000","0x43010666","11964"
"20","glTexSubImage3D","1,067,782.784","1.962","2,633.954","1,070,416.738","2.208","9","0x20000","0x43010666","11964"
"21","glTexSubImage3D","1,067,785.005","2.440","2,634.453","1,070,419.458","2.080","9","0x20000","0x43010666","11964"
"22","glTexSubImage3D","1,067,787.705","2.611","2,634.345","1,070,422.050","2.016","9","0x20000","0x43010666","11964"
"23","glTexSubImage3D","1,067,790.593","2.235","2,634.017","1,070,424.610","2.144","9","0x20000","0x43010666","11964"
"24","glTexSubImage3D","1,067,793.083","2.031","2,634.215","1,070,427.298","2.016","9","0x20000","0x43010666","11964"
"25","glTexSubImage3D","1,067,795.379","2.215","2,634.479","1,070,429.858","2.016","9","0x20000","0x43010666","11964"
"26","glTexSubImage3D","1,067,797.854","2.144","2,634.532","1,070,432.386","2.240","9","0x20000","0x43010666","11964"
"27","glTexSubImage3D","1,067,800.270","1.820","2,634.868","1,070,435.138","2.048","9","0x20000","0x43010666","11964"
"28","glTexSubImage3D","1,067,802.348","2.081","2,635.350","1,070,437.698","1.984","9","0x20000","0x43010666","11964"
"29","glTexSubImage3D","1,067,804.699","2.500","2,635.559","1,070,440.258","2.272","9","0x20000","0x43010666","11964"
"30","glTexSubImage3D","1,067,807.477","2.186","2,635.597","1,070,443.074","2.080","9","0x20000","0x43010666","11964"
"31","glTexSubImage3D","1,067,809.926","2.439","2,635.772","1,070,445.698","2.016","9","0x20000","0x43010666","11964"
"32","glTexSubImage3D","1,067,812.631","2.163","2,635.659","1,070,448.290","2.016","9","0x20000","0x43010666","11964"
"33","glTexSubImage3D","1,067,815.052","2.259","2,635.798","1,070,450.850","1.984","9","0x20000","0x43010666","11964"
"34","glTexSubImage3D","1,067,817.585","2.170","2,635.793","1,070,453.378","2.016","9","0x20000","0x43010666","11964"
"35","glTexSubImage3D","1,067,820.012","2.109","2,635.894","1,070,455.906","2.112","9","0x20000","0x43010666","11964"
"36","glTexSubImage3D","1,067,822.382","5.013","2,636.148","1,070,458.530","2.017","9","0x20000","0x43010666","11964"
"37","glTexSubImage3D","1,067,827.654","2.856","2,633.468","1,070,461.122","2.017","9","0x20000","0x43010666","11964"
"38","glTexSubImage3D","1,067,830.768","1.961","2,632.914","1,070,463.682","2.272","9","0x20000","0x43010666","11964"
"39","glTexSubImage3D","1,067,832.991","6.056","2,633.508","1,070,466.499","2.016","9","0x20000","0x43010666","11964"
"40","glTexSubImage3D","1,067,839.318","4.773","2,629.740","1,070,469.058","2.016","9","0x20000","0x43010666","11964"
"41","glTexSubImage3D","1,067,844.424","2.402","2,627.195","1,070,471.619","2.016","9","0x20000","0x43010666","11964"
