"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","942,758.685","105.346","2,611.741","945,370.426","2.304","9","0x20000","0x1A010C8A","12588"
"1","glTexSubImage3D","942,864.773","13.259","2,508.469","945,373.242","1.888","9","0x20000","0x1A010C8A","12588"
"2","glTexSubImage3D","942,883.613","5.655","2,492.029","945,375.642","1.920","9","0x20000","0x1A010C8A","12588"
"3","glTexSubImage3D","942,889.570","3.064","2,488.760","945,378.330","1.888","9","0x20000","0x1A010C8A","12588"
"4","glTexSubImage3D","942,892.894","2.574","2,487.836","945,380.730","1.920","9","0x20000","0x1A010C8A","12588"
"5","glTexSubImage3D","942,895.737","2.468","2,487.393","945,383.130","1.888","9","0x20000","0x1A010C8A","12588"
"6","glTexSubImage3D","942,898.472","2.725","2,487.090","945,385.562","1.888","9","0x20000","0x1A010C8A","12588"
"7","glTexSubImage3D","942,901.456","2.305","2,486.506","945,387.962","1.920","9","0x20000","0x1A010C8A","12588"
"8","glTexSubImage3D","942,904.010","5.141","2,486.352","945,390.362","1.888","9","0x20000","0x1A010C8A","12588"
"9","glTexSubImage3D","942,909.403","2.642","2,483.391","945,392.794","1.856","9","0x20000","0x1A010C8A","12588"
"10","glTexSubImage3D","942,912.300","2.628","2,482.894","945,395.194","1.888","9","0x20000","0x1A010C8A","12588"
"11","glTexSubImage3D","942,915.191","3.281","2,482.371","945,397.562","1.920","9","0x20000","0x1A010C8A","12588"
"12","glTexSubImage3D","942,918.727","2.183","2,481.267","945,399.994","1.888","9","0x20000","0x1A010C8A","12588"
"13","glTexSubImage3D","942,921.166","2.475","2,481.228","945,402.394","1.888","9","0x20000","0x1A010C8A","12588"
"14","glTexSubImage3D","942,923.903","2.682","2,480.891","945,404.794","1.920","9","0x20000","0x1A010C8A","12588"
"15","glTexSubImage3D","942,927.102","2.223","2,480.124","945,407.226","1.888","9","0x20000","0x1A010C8A","12588"
"16","glTexSubImage3D","942,929.683","2.451","2,479.943","945,409.626","1.856","9","0x20000","0x1A010C8A","12588"
"17","glTexSubImage3D","942,932.389","2.160","2,479.637","945,412.026","1.920","9","0x20000","0x1A010C8A","12588"
"18","glTexSubImage3D","942,934.813","2.562","2,479.645","945,414.458","1.856","9","0x20000","0x1A010C8A","12588"
"19","glTexSubImage3D","942,937.631","2.596","2,479.227","945,416.858","1.888","9","0x20000","0x1A010C8A","12588"
"20","glTexSubImage3D","942,940.485","2.294","2,478.773","945,419.258","1.888","9","0x20000","0x1A010C8A","12588"
"21","glTexSubImage3D","942,943.032","2.007","2,478.658","945,421.690","1.888","9","0x20000","0x1A010C8A","12588"
"22","glTexSubImage3D","942,945.291","2.678","2,478.799","945,424.090","1.888","9","0x20000","0x1A010C8A","12588"
"23","glTexSubImage3D","942,948.224","2.318","2,478.266","945,426.490","1.888","9","0x20000","0x1A010C8A","12588"
"24","glTexSubImage3D","942,950.791","2.960","2,478.099","945,428.890","1.888","9","0x20000","0x1A010C8A","12588"
"25","glTexSubImage3D","942,954.003","2.458","2,477.287","945,431.290","1.920","9","0x20000","0x1A010C8A","12588"
"26","glTexSubImage3D","942,956.715","4.416","2,477.007","945,433.722","1.888","9","0x20000","0x1A010C8A","12588"
"27","glTexSubImage3D","942,961.384","4.811","2,474.738","945,436.122","2.144","9","0x20000","0x1A010C8A","12588"
"28","glTexSubImage3D","942,966.455","2.620","2,472.323","945,438.778","1.888","9","0x20000","0x1A010C8A","12588"
"29","glTexSubImage3D","942,969.328","2.182","2,471.850","945,441.178","1.888","9","0x20000","0x1A010C8A","12588"
"30","glTexSubImage3D","942,971.775","2.621","2,471.803","945,443.578","1.888","9","0x20000","0x1A010C8A","12588"
"31","glTexSubImage3D","942,974.658","2.292","2,471.320","945,445.978","1.888","9","0x20000","0x1A010C8A","12588"
"32","glTexSubImage3D","942,977.203","2.438","2,471.175","945,448.378","1.888","9","0x20000","0x1A010C8A","12588"
"33","glTexSubImage3D","942,979.895","7.468","2,470.883","945,450.778","1.920","9","0x20000","0x1A010C8A","12588"
"34","glTexSubImage3D","942,987.621","6.195","2,465.589","945,453.210","1.888","9","0x20000","0x1A010C8A","12588"
"35","glTexSubImage3D","942,994.080","4.774","2,461.562","945,455.642","1.888","9","0x20000","0x1A010C8A","12588"
"36","glTexSubImage3D","942,999.167","2.312","2,458.875","945,458.042","1.888","9","0x20000","0x1A010C8A","12588"
"37","glTexSubImage3D","943,001.741","2.659","2,458.701","945,460.442","1.888","9","0x20000","0x1A010C8A","12588"
"38","glTexSubImage3D","943,004.658","2.292","2,458.184","945,462.842","1.920","9","0x20000","0x1A010C8A","12588"
"39","glTexSubImage3D","943,007.203","2.420","2,458.071","945,465.274","1.888","9","0x20000","0x1A010C8A","12588"
"40","glTexSubImage3D","943,009.871","2.493","2,457.803","945,467.674","1.888","9","0x20000","0x1A010C8A","12588"
"41","glTexSubImage3D","943,012.611","2.395","2,457.463","945,470.074","1.888","9","0x20000","0x1A010C8A","12588"
"42","glTexSubImage3D","943,015.260","2.588","2,457.214","945,472.474","1.920","9","0x20000","0x1A010C8A","12588"
"43","glTexSubImage3D","943,018.102","4.963","2,456.804","945,474.906","1.920","9","0x20000","0x1A010C8A","12588"
"44","glTexSubImage3D","943,023.341","4.838","2,453.997","945,477.338","1.888","9","0x20000","0x1A010C8A","12588"
"45","glTexSubImage3D","943,028.439","2.599","2,451.459","945,479.898","1.888","9","0x20000","0x1A010C8A","12588"
"46","glTexSubImage3D","943,031.502","5.315","2,450.796","945,482.298","1.888","9","0x20000","0x1A010C8A","12588"
"47","glTexSubImage3D","943,037.067","4.789","2,447.631","945,484.698","1.888","9","0x20000","0x1A010C8A","12588"
"48","glTexSubImage3D","943,042.113","2.086","2,445.017","945,487.130","1.888","9","0x20000","0x1A010C8A","12588"
"49","glTexSubImage3D","943,044.454","2.157","2,445.076","945,489.530","1.920","9","0x20000","0x1A010C8A","12588"
"50","glTexSubImage3D","943,046.864","2.141","2,445.098","945,491.962","1.888","9","0x20000","0x1A010C8A","12588"
"51","glTexSubImage3D","943,049.284","1.918","2,445.078","945,494.362","1.888","9","0x20000","0x1A010C8A","12588"
"52","glTexSubImage3D","943,051.466","1.911","2,445.296","945,496.762","1.888","9","0x20000","0x1A010C8A","12588"
"53","glTexSubImage3D","943,053.628","2.251","2,445.534","945,499.162","1.888","9","0x20000","0x1A010C8A","12588"
"54","glTexSubImage3D","943,056.134","2.157","2,445.428","945,501.562","1.888","9","0x20000","0x1A010C8A","12588"
"55","glTexSubImage3D","943,058.603","2.473","2,445.359","945,503.962","1.888","9","0x20000","0x1A010C8A","12588"
"56","glTexSubImage3D","943,061.327","4.993","2,445.036","945,506.363","1.887","9","0x20000","0x1A010C8A","12588"
"57","glTexSubImage3D","943,066.572","4.841","2,442.190","945,508.762","1.888","9","0x20000","0x1A010C8A","12588"
"58","glTexSubImage3D","943,071.676","2.276","2,439.519","945,511.195","1.887","9","0x20000","0x1A010C8A","12588"
"59","glTexSubImage3D","943,074.202","3.622","2,439.392","945,513.594","1.888","9","0x20000","0x1A010C8A","12588"
"60","glTexSubImage3D","943,078.073","2.192","2,437.921","945,515.994","1.920","9","0x20000","0x1A010C8A","12588"
"61","glTexSubImage3D","943,080.515","2.084","2,437.879","945,518.394","1.921","9","0x20000","0x1A010C8A","12588"
"62","glTexSubImage3D","943,082.859","2.825","2,437.967","945,520.826","1.889","9","0x20000","0x1A010C8A","12588"
"63","glTexSubImage3D","943,085.945","2.129","2,437.281","945,523.226","1.888","9","0x20000","0x1A010C8A","12588"
"64","glTexSubImage3D","943,088.325","2.380","2,437.301","945,525.626","1.888","9","0x20000","0x1A010C8A","12588"
"65","glTexSubImage3D","943,090.962","2.388","2,437.065","945,528.027","1.887","9","0x20000","0x1A010C8A","12588"
"66","glTexSubImage3D","943,093.599","4.015","2,436.828","945,530.427","1.919","9","0x20000","0x1A010C8A","12588"
"67","glTexSubImage3D","943,097.866","2.032","2,434.993","945,532.859","1.887","9","0x20000","0x1A010C8A","12588"
