"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","595,634.925","128.839","1,260.420","596,895.345","16.928","9","0x20000","0xFFFFFFFFDB010DF4","9024"
"1","glTexSubImage3D","595,764.350","51.321","1,148.499","596,912.849","17.312","9","0x20000","0xFFFFFFFFDB010DF4","9024"
"2","glTexSubImage3D","595,822.736","46.989","1,108.289","596,931.025","16.832","9","0x20000","0xFFFFFFFFDB010DF4","9024"
"3","glTexSubImage3D","595,870.165","33.486","1,078.236","596,948.401","17.985","9","0x20000","0xFFFFFFFFDB010DF4","9024"
"4","glTexSubImage3D","595,904.950","34.290","1,060.156","596,965.106","17.984","9","0x20000","0xFFFFFFFFDB010DF4","9024"
"5","glTexSubImage3D","595,939.582","28.569","1,044.020","596,983.602","16.704","9","0x20000","0xFFFFFFFFDB010DF4","9024"
"6","glTexSubImage3D","595,968.463","27.724","1,032.387","597,000.850","16.704","9","0x20000","0xFFFFFFFFDB010DF4","9024"
"7","glTexSubImage3D","595,996.487","253.764","1,022.123","597,018.610","0.544","9","0x20000","0xFFFFFFFFDB010DF4","9024"
"7","glTexSubImage3D","595,996.487","253.764","1,898.001","597,894.488","16.896","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"8","glTexSubImage3D","596,251.308","67.270","1,661.068","597,912.376","16.640","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"9","glTexSubImage3D","596,319.156","25.946","1,610.404","597,929.560","16.640","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"10","glTexSubImage3D","596,345.395","78.805","1,601.349","597,946.744","16.672","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"11","glTexSubImage3D","596,424.669","24.183","1,539.291","597,963.960","16.640","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"12","glTexSubImage3D","596,449.140","22.215","1,532.068","597,981.208","17.024","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"13","glTexSubImage3D","596,471.642","24.366","1,527.134","597,998.776","16.672","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"14","glTexSubImage3D","596,496.460","23.866","1,519.532","598,015.992","17.952","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"15","glTexSubImage3D","596,521.061","23.516","1,511.604","598,032.665","17.984","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"16","glTexSubImage3D","596,544.876","22.924","1,506.349","598,051.225","16.704","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"17","glTexSubImage3D","596,568.072","23.345","1,500.401","598,068.473","16.704","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"18","glTexSubImage3D","596,591.786","25.669","1,493.935","598,085.721","16.640","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"19","glTexSubImage3D","596,617.717","27.220","1,485.188","598,102.905","16.672","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"20","glTexSubImage3D","596,645.202","25.219","1,474.951","598,120.153","16.864","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"21","glTexSubImage3D","596,670.697","22.950","1,466.896","598,137.593","16.864","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"22","glTexSubImage3D","596,693.976","204.855","1,461.537","598,155.513","0.544","10","0x20000","0xFFFFFFFFDB010DF4","9024"
"22","glTexSubImage3D","596,693.976","204.855","2,213.574","598,907.550","17.024","11","0x20000","0xFFFFFFFFDB010DF4","9024"
"23","glTexSubImage3D","596,899.868","75.153","2,025.250","598,925.118","16.672","11","0x20000","0xFFFFFFFFDB010DF4","9024"
"24","glTexSubImage3D","596,975.478","70.469","1,966.825","598,942.303","16.671","11","0x20000","0xFFFFFFFFDB010DF4","9024"
"25","glTexSubImage3D","597,047.293","24.263","1,912.257","598,959.550","16.673","11","0x20000","0xFFFFFFFFDB010DF4","9024"
"26","glTexSubImage3D","597,071.947","21.676","1,904.820","598,976.767","16.704","11","0x20000","0xFFFFFFFFDB010DF4","9024"
"27","glTexSubImage3D","597,093.911","21.253","1,900.136","598,994.047","16.736","11","0x20000","0xFFFFFFFFDB010DF4","9024"
"28","glTexSubImage3D","597,115.482","114.236","1,895.845","599,011.327","16.672","11","0x20000","0xFFFFFFFFDB010DF4","9024"
"29","glTexSubImage3D","597,230.174","25.879","1,798.369","599,028.543","16.704","11","0x20000","0xFFFFFFFFDB010DF4","9024"
"30","glTexSubImage3D","597,256.445","22.063","1,789.346","599,045.791","16.640","11","0x20000","0xFFFFFFFFDB010DF4","9024"
"31","glTexSubImage3D","597,278.809","20.214","1,784.166","599,062.975","17.600","11","0x20000","0xFFFFFFFFDB010DF4","9024"
