"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","581,181.248","127.718","1,241.814","582,423.062","17.024","9","0x20000","0xFFFFFFFFA3010E3F","4536"
"1","glTexSubImage3D","581,309.570","46.694","1,131.028","582,440.598","16.672","9","0x20000","0xFFFFFFFFA3010E3F","4536"
"2","glTexSubImage3D","581,362.776","39.970","1,095.038","582,457.814","16.672","9","0x20000","0xFFFFFFFFA3010E3F","4536"
"3","glTexSubImage3D","581,403.092","33.178","1,071.906","582,474.998","18.080","9","0x20000","0xFFFFFFFFA3010E3F","4536"
"4","glTexSubImage3D","581,436.569","29.328","1,055.134","582,491.703","18.048","9","0x20000","0xFFFFFFFFA3010E3F","4536"
"5","glTexSubImage3D","581,466.248","26.789","1,044.047","582,510.295","16.672","9","0x20000","0xFFFFFFFFA3010E3F","4536"
"6","glTexSubImage3D","581,493.365","22.666","1,034.114","582,527.479","16.672","9","0x20000","0xFFFFFFFFA3010E3F","4536"
"7","glTexSubImage3D","581,516.311","232.067","1,028.928","582,545.239","0.544","9","0x20000","0xFFFFFFFFA3010E3F","4536"
"7","glTexSubImage3D","581,516.311","232.067","1,867.685","583,383.996","16.896","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"8","glTexSubImage3D","581,748.968","59.855","1,652.756","583,401.724","16.832","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"9","glTexSubImage3D","581,809.491","50.127","1,609.770","583,419.261","16.800","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"10","glTexSubImage3D","581,860.061","23.880","1,576.576","583,436.637","16.640","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"11","glTexSubImage3D","581,884.218","73.554","1,569.859","583,454.077","16.640","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"12","glTexSubImage3D","581,958.278","22.199","1,512.951","583,471.229","16.672","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"13","glTexSubImage3D","581,980.758","20.304","1,507.687","583,488.445","16.704","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"14","glTexSubImage3D","582,001.376","22.058","1,504.317","583,505.693","18.016","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"15","glTexSubImage3D","582,024.169","22.111","1,498.164","583,522.333","18.048","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"16","glTexSubImage3D","582,046.569","21.734","1,494.324","583,540.893","16.641","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"17","glTexSubImage3D","582,068.831","22.659","1,489.278","583,558.109","16.673","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"18","glTexSubImage3D","582,091.774","20.385","1,483.551","583,575.325","16.641","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"19","glTexSubImage3D","582,112.465","22.949","1,480.013","583,592.478","16.640","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"20","glTexSubImage3D","582,135.696","23.306","1,473.966","583,609.662","16.672","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"21","glTexSubImage3D","582,159.293","21.003","1,467.649","583,626.942","16.640","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"22","glTexSubImage3D","582,180.589","171.049","1,464.049","583,644.638","0.544","10","0x20000","0xFFFFFFFFA3010E3F","4536"
"22","glTexSubImage3D","582,180.589","171.049","1,478.513","583,659.102","16.640","11","0x20000","0xFFFFFFFFA3010E3F","4536"
"23","glTexSubImage3D","582,352.206","62.957","1,324.080","583,676.286","16.608","11","0x20000","0xFFFFFFFFA3010E3F","4536"
"24","glTexSubImage3D","582,416.530","73.482","1,276.908","583,693.438","16.640","11","0x20000","0xFFFFFFFFA3010E3F","4536"
"25","glTexSubImage3D","582,490.584","23.150","1,220.038","583,710.622","16.641","11","0x20000","0xFFFFFFFFA3010E3F","4536"
"26","glTexSubImage3D","582,514.041","23.739","1,213.765","583,727.806","16.641","11","0x20000","0xFFFFFFFFA3010E3F","4536"
"27","glTexSubImage3D","582,538.072","20.885","1,206.887","583,744.959","16.640","11","0x20000","0xFFFFFFFFA3010E3F","4536"
"28","glTexSubImage3D","582,559.407","65.664","1,202.736","583,762.143","16.640","11","0x20000","0xFFFFFFFFA3010E3F","4536"
"29","glTexSubImage3D","582,625.521","22.531","1,153.806","583,779.327","16.640","11","0x20000","0xFFFFFFFFA3010E3F","4536"
"30","glTexSubImage3D","582,648.464","20.027","1,148.047","583,796.511","16.640","11","0x20000","0xFFFFFFFFA3010E3F","4536"
"31","glTexSubImage3D","582,668.761","19.383","1,144.934","583,813.695","17.536","11","0x20000","0xFFFFFFFFA3010E3F","4536"
