"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","836,210.411","216.006","1,564.771","837,775.182","63.648","9","0x20000","0x33010DE2","5844"
"1","glTexSubImage3D","836,428.502","365.587","1,410.872","837,839.374","46.401","9","0x20000","0x33010DE2","5844"
"1","glTexSubImage3D","836,428.502","365.587","1,923.163","838,351.665","17.664","10","0x20000","0x33010DE2","5844"
"2","glTexSubImage3D","836,846.426","164.716","1,523.703","838,370.129","61.601","10","0x20000","0x33010DE2","5844"
"3","glTexSubImage3D","837,011.653","73.571","1,420.621","838,432.274","62.592","10","0x20000","0x33010DE2","5844"
"4","glTexSubImage3D","837,085.602","65.430","1,407.952","838,493.554","63.104","10","0x20000","0x33010DE2","5844"
"5","glTexSubImage3D","837,151.285","283.059","1,406.397","838,557.682","0.544","10","0x20000","0x33010DE2","5844"
"5","glTexSubImage3D","837,151.285","283.059","3,012.743","840,164.028","62.688","11","0x20000","0x33010DE2","5844"
"6","glTexSubImage3D","837,434.812","110.482","2,792.832","840,227.644","67.520","11","0x20000","0x33010DE2","5844"
"7","glTexSubImage3D","837,545.666","159.507","2,750.010","840,295.676","65.569","11","0x20000","0x33010DE2","5844"
"8","glTexSubImage3D","837,706.186","147.182","2,655.571","840,361.757","62.912","11","0x20000","0x33010DE2","5844"
"9","glTexSubImage3D","837,853.765","89.157","2,569.400","840,423.165","66.081","11","0x20000","0x33010DE2","5844"
"10","glTexSubImage3D","837,943.181","64.118","2,546.640","840,489.821","67.425","11","0x20000","0x33010DE2","5844"
"11","glTexSubImage3D","838,007.608","68.937","2,550.182","840,557.790","67.648","11","0x20000","0x33010DE2","5844"
"12","glTexSubImage3D","838,076.803","272.214","2,549.243","840,626.046","70.465","11","0x20000","0x33010DE2","5844"
"13","glTexSubImage3D","838,349.649","123.297","2,347.438","840,697.087","61.504","11","0x20000","0x33010DE2","5844"
"14","glTexSubImage3D","838,473.288","153.572","2,285.847","840,759.135","62.112","11","0x20000","0x33010DE2","5844"
"15","glTexSubImage3D","838,627.561","120.591","2,194.358","840,821.919","63.233","11","0x20000","0x33010DE2","5844"
"16","glTexSubImage3D","838,748.602","77.477","2,135.430","840,884.032","63.808","11","0x20000","0x33010DE2","5844"
"17","glTexSubImage3D","838,826.334","72.259","2,122.050","840,948.384","62.432","11","0x20000","0x33010DE2","5844"
"18","glTexSubImage3D","838,898.932","78.034","2,112.621","841,011.553","61.440","11","0x20000","0x33010DE2","5844"
"19","glTexSubImage3D","838,977.220","311.007","2,097.469","841,074.689","0.512","11","0x20000","0x33010DE2","5844"
"19","glTexSubImage3D","838,977.220","311.007","2,110.941","841,088.161","61.344","12","0x20000","0x33010DE2","5844"
"20","glTexSubImage3D","839,288.851","169.266","1,861.198","841,150.049","61.441","12","0x20000","0x33010DE2","5844"
"21","glTexSubImage3D","839,458.471","69.194","1,753.563","841,212.034","61.248","12","0x20000","0x33010DE2","5844"
"22","glTexSubImage3D","839,528.125","64.065","1,745.861","841,273.986","62.336","12","0x20000","0x33010DE2","5844"
"23","glTexSubImage3D","839,592.452","75.868","1,742.814","841,335.266","62.305","12","0x20000","0x33010DE2","5844"
"24","glTexSubImage3D","839,668.578","202.380","1,729.505","841,398.083","61.248","12","0x20000","0x33010DE2","5844"
"25","glTexSubImage3D","839,872.932","82.453","1,586.943","841,459.875","61.313","12","0x20000","0x33010DE2","5844"
"26","glTexSubImage3D","839,955.856","331.943","1,566.387","841,522.243","0.544","12","0x20000","0x33010DE2","5844"
"26","glTexSubImage3D","839,955.856","331.943","1,581.044","841,536.900","61.248","13","0x20000","0x33010DE2","5844"
"27","glTexSubImage3D","840,288.609","191.261","1,310.083","841,598.692","61.248","13","0x20000","0x33010DE2","5844"
"28","glTexSubImage3D","840,480.223","101.532","1,180.229","841,660.452","61.249","13","0x20000","0x33010DE2","5844"
"29","glTexSubImage3D","840,582.099","100.266","1,140.114","841,722.213","62.336","13","0x20000","0x33010DE2","5844"
"30","glTexSubImage3D","840,682.617","84.748","1,100.876","841,783.493","62.272","13","0x20000","0x33010DE2","5844"
"31","glTexSubImage3D","840,767.712","81.790","1,078.597","841,846.309","62.113","13","0x20000","0x33010DE2","5844"
