"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","4,092,152.810","1,030.660","23,157.874","4,115,310.684","139.201","10","0x20000","0x50010F68","11980"
"0","glTexSubImage3D","4,092,152.810","1,030.660","23,312.147","4,115,464.957","184.193","11","0x20000","0x50010F68","11980"
"1","glTexSubImage3D","4,093,186.433","1,696.853","22,463.581","4,115,650.014","119.584","11","0x20000","0x50010F68","11980"
"1","glTexSubImage3D","4,093,186.433","1,696.853","22,686.782","4,115,873.215","223.361","12","0x20000","0x50010F68","11980"
"2","glTexSubImage3D","4,094,893.070","743.392","21,204.434","4,116,097.504","321.377","12","0x20000","0x50010F68","11980"
"3","glTexSubImage3D","4,095,638.947","654.526","20,780.510","4,116,419.457","322.402","12","0x20000","0x50010F68","11980"
"4","glTexSubImage3D","4,096,295.687","297.930","20,447.068","4,116,742.755","316.545","12","0x20000","0x50010F68","11980"
"5","glTexSubImage3D","4,096,595.411","681.147","20,465.425","4,117,060.836","0.576","12","0x20000","0x50010F68","11980"
"5","glTexSubImage3D","4,096,595.411","681.147","20,619.090","4,117,214.501","325.025","13","0x20000","0x50010F68","11980"
"6","glTexSubImage3D","4,097,277.968","381.570","20,259.254","4,117,537.222","320.482","13","0x20000","0x50010F68","11980"
"6","glTexSubImage3D","4,097,277.968","381.570","20,790.169","4,118,068.137","5.152","14","0x20000","0x50010F68","11980"
"7","glTexSubImage3D","4,097,661.075","511.994","20,412.790","4,118,073.865","318.049","14","0x20000","0x50010F68","11980"
"8","glTexSubImage3D","4,098,173.926","529.929","20,218.916","4,118,392.842","236.097","14","0x20000","0x50010F68","11980"
"8","glTexSubImage3D","4,098,173.926","529.929","20,472.421","4,118,646.347","81.857","15","0x20000","0x50010F68","11980"
"9","glTexSubImage3D","4,098,705.854","496.675","20,023.022","4,118,728.876","321.121","15","0x20000","0x50010F68","11980"
"10","glTexSubImage3D","4,099,203.639","1,690.574","19,847.062","4,119,050.701","157.281","15","0x20000","0x50010F68","11980"
"10","glTexSubImage3D","4,099,203.639","1,690.574","20,022.519","4,119,226.158","158.881","16","0x20000","0x50010F68","11980"
"11","glTexSubImage3D","4,100,898.318","340.948","18,487.297","4,119,385.615","315.425","16","0x20000","0x50010F68","11980"
"12","glTexSubImage3D","4,101,240.832","710.249","18,460.976","4,119,701.808","80.096","16","0x20000","0x50010F68","11980"
"12","glTexSubImage3D","4,101,240.832","710.249","18,557.905","4,119,798.737","235.968","17","0x20000","0x50010F68","11980"
"13","glTexSubImage3D","4,101,953.455","344.804","18,081.859","4,120,035.314","315.521","17","0x20000","0x50010F68","11980"
"14","glTexSubImage3D","4,102,298.773","680.087","18,053.310","4,120,352.083","0.608","17","0x20000","0x50010F68","11980"
"14","glTexSubImage3D","4,102,298.773","680.087","18,070.046","4,120,368.819","314.305","18","0x20000","0x50010F68","11980"
"15","glTexSubImage3D","4,102,980.563","395.923","17,701.346","4,120,681.909","312.609","18","0x20000","0x50010F68","11980"
"15","glTexSubImage3D","4,102,980.563","395.923","18,031.395","4,121,011.958","4.640","19","0x20000","0x50010F68","11980"
"16","glTexSubImage3D","4,103,377.744","536.551","17,639.462","4,121,017.206","325.185","19","0x20000","0x50010F68","11980"
"17","glTexSubImage3D","4,103,915.591","556.233","17,427.408","4,121,342.999","234.369","19","0x20000","0x50010F68","11980"
"17","glTexSubImage3D","4,103,915.591","556.233","17,941.811","4,121,857.402","82.176","20","0x20000","0x50010F68","11980"
"18","glTexSubImage3D","4,104,472.915","412.420","17,467.271","4,121,940.186","315.649","20","0x20000","0x50010F68","11980"
"19","glTexSubImage3D","4,104,885.895","541.991","17,370.548","4,122,256.443","157.153","20","0x20000","0x50010F68","11980"
"19","glTexSubImage3D","4,104,885.895","541.991","17,546.549","4,122,432.444","158.817","21","0x20000","0x50010F68","11980"
"20","glTexSubImage3D","4,105,429.608","338.402","17,162.517","4,122,592.125","315.489","21","0x20000","0x50010F68","11980"
"21","glTexSubImage3D","4,105,770.051","1,734.005","17,138.555","4,122,908.606","80.033","21","0x20000","0x50010F68","11980"
"21","glTexSubImage3D","4,105,770.051","1,734.005","17,238.268","4,123,008.319","236.001","22","0x20000","0x50010F68","11980"
"22","glTexSubImage3D","4,107,506.893","338.869","15,738.099","4,123,244.992","316.481","22","0x20000","0x50010F68","11980"
"23","glTexSubImage3D","4,107,847.910","615.137","15,715.387","4,123,563.297","0.704","22","0x20000","0x50010F68","11980"
"23","glTexSubImage3D","4,107,847.910","615.137","15,732.123","4,123,580.033","318.210","23","0x20000","0x50010F68","11980"
"24","glTexSubImage3D","4,108,466.552","406.653","15,430.475","4,123,897.027","312.641","23","0x20000","0x50010F68","11980"
"24","glTexSubImage3D","4,108,466.552","406.653","15,762.124","4,124,228.676","4.640","24","0x20000","0x50010F68","11980"
"25","glTexSubImage3D","4,108,875.443","444.345","15,358.545","4,124,233.988","315.618","24","0x20000","0x50010F68","11980"
"26","glTexSubImage3D","4,109,321.287","451.416","15,228.927","4,124,550.214","234.305","24","0x20000","0x50010F68","11980"
"26","glTexSubImage3D","4,109,321.287","451.416","15,481.184","4,124,802.471","81.760","25","0x20000","0x50010F68","11980"
"27","glTexSubImage3D","4,109,774.100","374.011","15,110.707","4,124,884.807","315.682","25","0x20000","0x50010F68","11980"
"28","glTexSubImage3D","4,110,148.790","459.346","15,052.307","4,125,201.097","157.344","25","0x20000","0x50010F68","11980"
"28","glTexSubImage3D","4,110,148.790","459.346","15,227.124","4,125,375.914","158.816","26","0x20000","0x50010F68","11980"
"29","glTexSubImage3D","4,110,609.742","308.955","14,925.628","4,125,535.370","315.458","26","0x20000","0x50010F68","11980"
"30","glTexSubImage3D","4,110,919.482","627.258","14,931.953","4,125,851.435","80.065","26","0x20000","0x50010F68","11980"
"30","glTexSubImage3D","4,110,919.482","627.258","15,030.098","4,125,949.580","236.193","27","0x20000","0x50010F68","11980"
"31","glTexSubImage3D","4,111,569.114","340.000","14,617.267","4,126,186.381","315.617","27","0x20000","0x50010F68","11980"
"32","glTexSubImage3D","4,111,910.501","639.102","14,593.385","4,126,503.886","0.640","27","0x20000","0x50010F68","11980"
"32","glTexSubImage3D","4,111,910.501","639.102","14,610.506","4,126,521.007","314.337","28","0x20000","0x50010F68","11980"
"33","glTexSubImage3D","4,112,551.172","550.478","14,282.924","4,126,834.096","312.769","28","0x20000","0x50010F68","11980"
"33","glTexSubImage3D","4,112,551.172","550.478","14,613.101","4,127,164.273","4.672","29","0x20000","0x50010F68","11980"
"34","glTexSubImage3D","4,113,103.205","511.754","14,066.380","4,127,169.585","315.618","29","0x20000","0x50010F68","11980"
"35","glTexSubImage3D","4,113,616.391","642.574","13,869.388","4,127,485.779","234.785","29","0x20000","0x50010F68","11980"
"35","glTexSubImage3D","4,113,616.391","642.574","14,120.237","4,127,736.628","81.760","30","0x20000","0x50010F68","11980"
"36","glTexSubImage3D","4,114,260.471","471.664","13,558.525","4,127,818.996","315.682","30","0x20000","0x50010F68","11980"
"37","glTexSubImage3D","4,114,733.216","1,484.573","13,402.070","4,128,135.286","157.633","30","0x20000","0x50010F68","11980"
"37","glTexSubImage3D","4,114,733.216","1,484.573","13,577.782","4,128,310.998","159.041","31","0x20000","0x50010F68","11980"
"38","glTexSubImage3D","4,116,221.741","601.458","12,248.938","4,128,470.679","315.458","31","0x20000","0x50010F68","11980"
"39","glTexSubImage3D","4,116,825.852","1,413.791","11,960.861","4,128,786.713","80.352","31","0x20000","0x50010F68","11980"
