"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","3,859,274.385","1,045.553","23,262.963","3,882,537.348","139.105","10","0x20000","0x19010DB2","9616"
"0","glTexSubImage3D","3,859,274.385","1,045.553","23,418.100","3,882,692.485","183.872","11","0x20000","0x19010DB2","9616"
"1","glTexSubImage3D","3,860,323.001","1,780.895","22,554.124","3,882,877.125","118.273","11","0x20000","0x19010DB2","9616"
"1","glTexSubImage3D","3,860,323.001","1,780.895","22,688.461","3,883,011.462","198.849","12","0x20000","0x19010DB2","9616"
"2","glTexSubImage3D","3,862,128.593","702.987","21,082.518","3,883,211.111","315.649","12","0x20000","0x19010DB2","9616"
"3","glTexSubImage3D","3,862,833.929","699.376","20,693.471","3,883,527.400","313.665","12","0x20000","0x19010DB2","9616"
"4","glTexSubImage3D","3,863,535.435","267.906","20,306.430","3,883,841.865","316.065","12","0x20000","0x19010DB2","9616"
"5","glTexSubImage3D","3,863,804.656","690.094","20,354.842","3,884,159.498","0.608","12","0x20000","0x19010DB2","9616"
"5","glTexSubImage3D","3,863,804.656","690.094","20,372.506","3,884,177.162","314.337","13","0x20000","0x19010DB2","9616"
"6","glTexSubImage3D","3,864,496.751","391.691","19,993.596","3,884,490.347","313.409","13","0x20000","0x19010DB2","9616"
"6","glTexSubImage3D","3,864,496.751","391.691","20,323.997","3,884,820.748","4.704","14","0x20000","0x19010DB2","9616"
"7","glTexSubImage3D","3,864,889.567","619.104","19,936.685","3,884,826.252","316.257","14","0x20000","0x19010DB2","9616"
"8","glTexSubImage3D","3,865,510.603","539.086","19,632.674","3,885,143.277","234.721","14","0x20000","0x19010DB2","9616"
"8","glTexSubImage3D","3,865,510.603","539.086","19,886.115","3,885,396.718","81.920","15","0x20000","0x19010DB2","9616"
"9","glTexSubImage3D","3,866,051.203","443.680","19,428.043","3,885,479.246","317.185","15","0x20000","0x19010DB2","9616"
"10","glTexSubImage3D","3,866,496.217","571.079","19,301.142","3,885,797.359","157.121","15","0x20000","0x19010DB2","9616"
