"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","1,530,987.029","168.596","4,537.983","1,535,525.012","72.288","10","0x20000","0xFFFFFFFF8B010E3D","5824"
"1","glTexSubImage3D","1,531,157.111","1,104.938","4,440.894","1,535,598.005","49.408","10","0x20000","0xFFFFFFFF8B010E3D","5824"
"1","glTexSubImage3D","1,531,157.111","1,104.938","4,507.806","1,535,664.917","16.960","11","0x20000","0xFFFFFFFF8B010E3D","5824"
"2","glTexSubImage3D","1,532,328.121","87.008","3,354.364","1,535,682.485","62.240","11","0x20000","0xFFFFFFFF8B010E3D","5824"
"3","glTexSubImage3D","1,532,416.633","77.405","3,328.732","1,535,745.365","70.720","11","0x20000","0xFFFFFFFF8B010E3D","5824"
"4","glTexSubImage3D","1,532,494.506","75.581","3,320.139","1,535,814.645","75.808","11","0x20000","0xFFFFFFFF8B010E3D","5824"
"5","glTexSubImage3D","1,532,570.418","802.454","3,321.124","1,535,891.542","0.544","11","0x20000","0xFFFFFFFF8B010E3D","5824"
"5","glTexSubImage3D","1,532,570.418","802.454","3,801.413","1,536,371.831","59.904","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"6","glTexSubImage3D","1,533,375.350","101.612","3,057.154","1,536,432.504","60.256","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"7","glTexSubImage3D","1,533,478.535","178.164","3,015.153","1,536,493.688","64.480","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"8","glTexSubImage3D","1,533,658.407","79.233","2,900.433","1,536,558.840","65.280","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"9","glTexSubImage3D","1,533,738.060","69.127","2,884.588","1,536,622.648","65.536","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"10","glTexSubImage3D","1,533,808.739","82.831","2,879.989","1,536,688.728","70.240","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"11","glTexSubImage3D","1,533,892.866","78.532","2,866.838","1,536,759.704","62.625","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"12","glTexSubImage3D","1,533,971.770","362.858","2,851.263","1,536,823.033","72.288","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"13","glTexSubImage3D","1,534,335.954","87.619","2,559.911","1,536,895.865","66.624","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"14","glTexSubImage3D","1,534,423.927","133.967","2,539.074","1,536,963.001","64.385","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"15","glTexSubImage3D","1,534,559.459","193.645","2,468.535","1,537,027.994","76.768","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"16","glTexSubImage3D","1,534,753.492","74.812","2,350.118","1,537,103.610","64.640","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"17","glTexSubImage3D","1,534,828.713","81.649","2,340.081","1,537,168.794","68.768","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"18","glTexSubImage3D","1,534,910.941","100.994","2,327.517","1,537,238.458","68.192","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"19","glTexSubImage3D","1,535,012.570","346.020","2,295.425","1,537,307.995","0.607","12","0x20000","0xFFFFFFFF8B010E3D","5824"
"19","glTexSubImage3D","1,535,012.570","346.020","2,638.434","1,537,651.004","68.608","13","0x20000","0xFFFFFFFF8B010E3D","5824"
"20","glTexSubImage3D","1,535,360.102","123.431","2,360.438","1,537,720.540","66.208","13","0x20000","0xFFFFFFFF8B010E3D","5824"
"21","glTexSubImage3D","1,535,483.986","150.248","2,303.338","1,537,787.324","59.776","13","0x20000","0xFFFFFFFF8B010E3D","5824"
"22","glTexSubImage3D","1,535,635.315","201.970","2,212.554","1,537,847.869","61.120","13","0x20000","0xFFFFFFFF8B010E3D","5824"
"23","glTexSubImage3D","1,535,837.670","97.897","2,069.943","1,537,907.613","61.184","13","0x20000","0xFFFFFFFF8B010E3D","5824"
"24","glTexSubImage3D","1,535,935.914","81.239","2,033.427","1,537,969.341","60.000","13","0x20000","0xFFFFFFFF8B010E3D","5824"
"25","glTexSubImage3D","1,536,032.319","144.413","1,997.566","1,538,029.885","60.384","13","0x20000","0xFFFFFFFF8B010E3D","5824"
"26","glTexSubImage3D","1,536,177.222","468.154","1,914.711","1,538,091.933","0.576","13","0x20000","0xFFFFFFFF8B010E3D","5824"
"26","glTexSubImage3D","1,536,177.222","468.154","3,096.731","1,539,273.953","63.041","14","0x20000","0xFFFFFFFF8B010E3D","5824"
"27","glTexSubImage3D","1,536,647.496","202.743","2,690.266","1,539,337.762","67.648","14","0x20000","0xFFFFFFFF8B010E3D","5824"
"28","glTexSubImage3D","1,536,851.599","164.429","2,554.355","1,539,405.954","62.496","14","0x20000","0xFFFFFFFF8B010E3D","5824"
