"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","1,453,514.947","275.062","4,713.212","1,458,228.159","65.024","10","0x20000","0xFFFFFFFFA7010E87","9820"
"1","glTexSubImage3D","1,453,801.805","2,264.620","4,491.954","1,458,293.759","54.048","10","0x20000","0xFFFFFFFFA7010E87","9820"
"1","glTexSubImage3D","1,453,801.805","2,264.620","4,562.578","1,458,364.383","17.600","11","0x20000","0xFFFFFFFFA7010E87","9820"
"2","glTexSubImage3D","1,456,083.292","131.728","2,299.459","1,458,382.751","64.961","11","0x20000","0xFFFFFFFFA7010E87","9820"
"3","glTexSubImage3D","1,456,216.623","108.889","2,231.633","1,458,448.256","62.688","11","0x20000","0xFFFFFFFFA7010E87","9820"
"4","glTexSubImage3D","1,456,326.872","69.247","2,182.696","1,458,509.568","62.688","11","0x20000","0xFFFFFFFFA7010E87","9820"
"5","glTexSubImage3D","1,456,396.404","380.030","2,177.228","1,458,573.632","0.576","11","0x20000","0xFFFFFFFFA7010E87","9820"
"5","glTexSubImage3D","1,456,396.404","380.030","2,985.904","1,459,382.308","62.656","12","0x20000","0xFFFFFFFFA7010E87","9820"
"6","glTexSubImage3D","1,456,777.113","94.171","2,668.811","1,459,445.924","61.344","12","0x20000","0xFFFFFFFFA7010E87","9820"
"7","glTexSubImage3D","1,456,872.103","134.237","2,635.741","1,459,507.844","61.248","12","0x20000","0xFFFFFFFFA7010E87","9820"
"8","glTexSubImage3D","1,457,006.693","89.609","2,563.104","1,459,569.797","62.752","12","0x20000","0xFFFFFFFFA7010E87","9820"
"9","glTexSubImage3D","1,457,096.664","60.487","2,534.413","1,459,631.077","62.720","12","0x20000","0xFFFFFFFFA7010E87","9820"
"10","glTexSubImage3D","1,457,157.546","81.740","2,536.795","1,459,694.341","63.072","12","0x20000","0xFFFFFFFFA7010E87","9820"
"11","glTexSubImage3D","1,457,240.542","151.062","2,517.735","1,459,758.277","61.281","12","0x20000","0xFFFFFFFFA7010E87","9820"
"12","glTexSubImage3D","1,457,392.792","352.559","2,427.310","1,459,820.102","62.848","12","0x20000","0xFFFFFFFFA7010E87","9820"
"13","glTexSubImage3D","1,457,746.592","70.423","2,136.934","1,459,883.526","61.856","12","0x20000","0xFFFFFFFFA7010E87","9820"
