"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","1,377,680.623","192.972","4,935.500","1,382,616.123","63.648","9","0x20000","0xFFFFFFFFDC010E5C","4360"
"1","glTexSubImage3D","1,377,875.471","1,158.320","4,804.844","1,382,680.315","46.529","9","0x20000","0xFFFFFFFFDC010E5C","4360"
"1","glTexSubImage3D","1,377,875.471","1,158.320","4,867.565","1,382,743.036","17.376","10","0x20000","0xFFFFFFFFDC010E5C","4360"
"2","glTexSubImage3D","1,382,819.294","78.543","1,440.933","1,384,260.227","61.568","12","0x20000","0xFFFFFFFFDC010E5C","4360"
"3","glTexSubImage3D","1,382,899.574","62.540","1,422.765","1,384,322.339","62.848","12","0x20000","0xFFFFFFFFDC010E5C","4360"
"4","glTexSubImage3D","1,382,962.707","73.697","1,421.168","1,384,383.875","63.169","12","0x20000","0xFFFFFFFFDC010E5C","4360"
"5","glTexSubImage3D","1,383,037.195","384.075","1,411.257","1,384,448.452","0.800","12","0x20000","0xFFFFFFFFDC010E5C","4360"
"5","glTexSubImage3D","1,383,037.195","384.075","3,557.283","1,386,594.478","73.920","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"6","glTexSubImage3D","1,383,423.214","109.095","3,246.464","1,386,669.678","63.648","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"7","glTexSubImage3D","1,383,532.648","212.226","3,201.318","1,386,733.966","66.113","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"8","glTexSubImage3D","1,383,746.380","80.922","3,054.243","1,386,800.623","68.032","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"9","glTexSubImage3D","1,383,828.662","99.183","3,038.521","1,386,867.183","71.617","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"10","glTexSubImage3D","1,383,928.509","100.375","3,010.834","1,386,939.343","62.657","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"11","glTexSubImage3D","1,384,029.894","97.297","2,972.650","1,387,002.544","63.968","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"12","glTexSubImage3D","1,384,128.394","448.224","2,938.662","1,387,067.056","62.880","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"13","glTexSubImage3D","1,384,577.857","85.860","2,552.623","1,387,130.480","61.249","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"14","glTexSubImage3D","1,384,664.486","196.508","2,527.755","1,387,192.241","85.184","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"15","glTexSubImage3D","1,384,862.512","114.778","2,415.457","1,387,277.969","67.424","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"16","glTexSubImage3D","1,384,977.803","60.933","2,366.374","1,387,344.177","70.529","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"17","glTexSubImage3D","1,385,039.055","69.542","2,376.163","1,387,415.218","64.288","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"18","glTexSubImage3D","1,385,109.685","113.144","2,370.557","1,387,480.242","71.936","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"19","glTexSubImage3D","1,385,223.930","342.222","2,329.400","1,387,553.330","0.544","13","0x20000","0xFFFFFFFFDC010E5C","4360"
"19","glTexSubImage3D","1,385,223.930","342.222","2,512.633","1,387,736.563","61.569","14","0x20000","0xFFFFFFFFDC010E5C","4360"
"20","glTexSubImage3D","1,385,567.483","129.717","2,231.640","1,387,799.123","61.249","14","0x20000","0xFFFFFFFFDC010E5C","4360"
