"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","1,458,788.111","170.011","4,682.067","1,463,470.178","63.968","10","0x20000","0x9010E87","7080"
"1","glTexSubImage3D","1,458,960.250","1,127.799","4,574.440","1,463,534.690","49.440","10","0x20000","0x9010E87","7080"
"1","glTexSubImage3D","1,458,960.250","1,127.799","4,642.248","1,463,602.498","17.601","11","0x20000","0x9010E87","7080"
"2","glTexSubImage3D","1,460,130.723","118.452","3,490.144","1,463,620.867","64.768","11","0x20000","0x9010E87","7080"
"3","glTexSubImage3D","1,460,250.621","90.330","3,435.558","1,463,686.179","70.561","11","0x20000","0x9010E87","7080"
"4","glTexSubImage3D","1,460,341.689","92.109","3,412.619","1,463,754.308","69.984","11","0x20000","0x9010E87","7080"
"5","glTexSubImage3D","1,460,434.966","1,339.867","3,391.086","1,463,826.052","0.608","11","0x20000","0x9010E87","7080"
"5","glTexSubImage3D","1,460,434.966","1,339.867","4,649.238","1,465,084.204","61.568","12","0x20000","0x9010E87","7080"
"6","glTexSubImage3D","1,461,778.918","199.823","3,367.654","1,465,146.572","61.281","12","0x20000","0x9010E87","7080"
"7","glTexSubImage3D","1,461,981.213","139.293","3,227.184","1,465,208.397","62.560","12","0x20000","0x9010E87","7080"
"8","glTexSubImage3D","1,462,122.003","85.146","3,149.882","1,465,271.885","69.121","12","0x20000","0x9010E87","7080"
"9","glTexSubImage3D","1,462,207.769","125.598","3,131.892","1,465,339.661","65.601","12","0x20000","0x9010E87","7080"
"10","glTexSubImage3D","1,462,334.623","89.247","3,071.279","1,465,405.902","62.528","12","0x20000","0x9010E87","7080"
"11","glTexSubImage3D","1,462,424.962","108.117","3,044.012","1,465,468.974","63.713","12","0x20000","0x9010E87","7080"
"12","glTexSubImage3D","1,462,533.775","526.645","2,999.680","1,465,533.455","61.280","12","0x20000","0x9010E87","7080"
"13","glTexSubImage3D","1,463,062.870","87.502","2,532.409","1,465,595.279","61.376","12","0x20000","0x9010E87","7080"
"14","glTexSubImage3D","1,463,151.561","130.751","2,505.638","1,465,657.199","62.689","12","0x20000","0x9010E87","7080"
"15","glTexSubImage3D","1,463,284.091","220.078","2,436.341","1,465,720.432","78.144","12","0x20000","0x9010E87","7080"
"16","glTexSubImage3D","1,463,505.086","115.623","2,292.338","1,465,797.424","69.921","12","0x20000","0x9010E87","7080"
"17","glTexSubImage3D","1,463,621.531","98.687","2,246.358","1,465,867.889","72.896","12","0x20000","0x9010E87","7080"
"18","glTexSubImage3D","1,463,720.514","131.507","2,221.135","1,465,941.649","67.297","12","0x20000","0x9010E87","7080"
"19","glTexSubImage3D","1,463,853.123","368.142","2,157.263","1,466,010.386","0.640","12","0x20000","0x9010E87","7080"
"19","glTexSubImage3D","1,463,853.123","368.142","2,444.657","1,466,297.780","62.688","13","0x20000","0x9010E87","7080"
"20","glTexSubImage3D","1,464,221.986","178.671","2,139.314","1,466,361.300","63.808","13","0x20000","0x9010E87","7080"
"21","glTexSubImage3D","1,464,402.085","140.350","2,023.631","1,466,425.716","64.225","13","0x20000","0x9010E87","7080"
"22","glTexSubImage3D","1,464,543.048","92.701","1,947.469","1,466,490.517","62.912","13","0x20000","0x9010E87","7080"
"23","glTexSubImage3D","1,464,636.902","179.090","1,914.959","1,466,551.861","62.817","13","0x20000","0x9010E87","7080"
"24","glTexSubImage3D","1,464,816.373","64.518","1,798.849","1,466,615.222","61.248","13","0x20000","0x9010E87","7080"
"25","glTexSubImage3D","1,464,881.546","76.851","1,795.660","1,466,677.206","62.048","13","0x20000","0x9010E87","7080"
"26","glTexSubImage3D","1,464,959.098","383.974","1,781.660","1,466,740.758","0.512","13","0x20000","0x9010E87","7080"
"26","glTexSubImage3D","1,464,959.098","383.974","2,862.147","1,467,821.245","70.817","14","0x20000","0x9010E87","7080"
"27","glTexSubImage3D","1,465,344.971","344.436","2,547.891","1,467,892.862","70.656","14","0x20000","0x9010E87","7080"
"28","glTexSubImage3D","1,465,690.513","193.604","2,273.805","1,467,964.318","69.280","14","0x20000","0x9010E87","7080"
"29","glTexSubImage3D","1,465,885.256","152.467","2,149.015","1,468,034.271","65.216","14","0x20000","0x9010E87","7080"
"30","glTexSubImage3D","1,466,038.850","147.583","2,059.325","1,468,098.175","72.448","14","0x20000","0x9010E87","7080"
"31","glTexSubImage3D","1,466,187.159","179.560","1,983.976","1,468,171.135","71.041","14","0x20000","0x9010E87","7080"
"32","glTexSubImage3D","1,466,367.332","90.063","1,875.580","1,468,242.912","76.128","14","0x20000","0x9010E87","7080"
"33","glTexSubImage3D","1,466,458.269","452.695","1,861.923","1,468,320.192","0.640","14","0x20000","0x9010E87","7080"
"33","glTexSubImage3D","1,466,458.269","452.695","1,878.308","1,468,336.577","65.344","15","0x20000","0x9010E87","7080"
"34","glTexSubImage3D","1,466,912.155","128.236","1,490.310","1,468,402.465","64.352","15","0x20000","0x9010E87","7080"
"35","glTexSubImage3D","1,467,040.744","91.899","1,426.617","1,468,467.361","63.009","15","0x20000","0x9010E87","7080"
"36","glTexSubImage3D","1,467,133.015","121.994","1,398.027","1,468,531.042","65.664","15","0x20000","0x9010E87","7080"
"37","glTexSubImage3D","1,467,255.634","121.714","1,339.856","1,468,595.490","65.313","15","0x20000","0x9010E87","7080"
"38","glTexSubImage3D","1,467,377.770","124.232","1,283.577","1,468,661.347","64.096","15","0x20000","0x9010E87","7080"
"39","glTexSubImage3D","1,467,502.465","125.735","1,223.554","1,468,726.019","63.648","15","0x20000","0x9010E87","7080"
"40","glTexSubImage3D","1,467,628.798","97.567","1,162.085","1,468,790.883","0.608","15","0x20000","0x9010E87","7080"
"40","glTexSubImage3D","1,467,628.798","97.567","1,177.733","1,468,806.531","62.273","16","0x20000","0x9010E87","7080"
"41","glTexSubImage3D","1,467,726.733","85.784","1,142.583","1,468,869.316","67.072","16","0x20000","0x9010E87","7080"
"42","glTexSubImage3D","1,467,813.714","130.625","1,123.378","1,468,937.092","65.633","16","0x20000","0x9010E87","7080"
"43","glTexSubImage3D","1,467,945.531","106.885","1,057.706","1,469,003.237","63.328","16","0x20000","0x9010E87","7080"
"44","glTexSubImage3D","1,468,052.800","114.537","1,012.357","1,469,065.157","62.976","16","0x20000","0x9010E87","7080"
"45","glTexSubImage3D","1,468,168.357","109.345","960.321","1,469,128.678","66.080","16","0x20000","0x9010E87","7080"
"46","glTexSubImage3D","1,468,278.280","101.420","917.086","1,469,195.366","64.704","16","0x20000","0x9010E87","7080"
"47","glTexSubImage3D","1,468,379.997","121.325","881.449","1,469,261.446","0.576","16","0x20000","0x9010E87","7080"
"47","glTexSubImage3D","1,468,379.997","121.325","898.153","1,469,278.150","64.865","17","0x20000","0x9010E87","7080"
"48","glTexSubImage3D","1,468,502.400","99.848","841.127","1,469,343.527","64.160","17","0x20000","0x9010E87","7080"
"49","glTexSubImage3D","1,468,603.457","102.361","804.806","1,469,408.263","70.209","17","0x20000","0x9010E87","7080"
"50","glTexSubImage3D","1,468,707.175","95.212","772.129","1,469,479.304","74.976","17","0x20000","0x9010E87","7080"
"51","glTexSubImage3D","1,468,803.240","87.195","749.728","1,469,552.968","73.441","17","0x20000","0x9010E87","7080"
"52","glTexSubImage3D","1,468,891.366","102.757","735.618","1,469,626.984","67.521","17","0x20000","0x9010E87","7080"
"53","glTexSubImage3D","1,468,994.388","83.019","700.949","1,469,695.337","71.904","17","0x20000","0x9010E87","7080"
"54","glTexSubImage3D","1,469,077.851","139.875","690.447","1,469,768.298","0.544","17","0x20000","0x9010E87","7080"
"54","glTexSubImage3D","1,469,077.851","139.875","833.199","1,469,911.050","75.233","18","0x20000","0x9010E87","7080"
"55","glTexSubImage3D","1,469,218.737","100.946","768.090","1,469,986.827","65.888","18","0x20000","0x9010E87","7080"
"56","glTexSubImage3D","1,469,320.625","112.279","732.666","1,470,053.291","61.441","18","0x20000","0x9010E87","7080"
"57","glTexSubImage3D","1,469,433.641","117.404","681.667","1,470,115.308","62.880","18","0x20000","0x9010E87","7080"
"58","glTexSubImage3D","1,469,551.393","110.366","625.547","1,470,176.940","63.200","18","0x20000","0x9010E87","7080"
"59","glTexSubImage3D","1,469,662.152","116.706","578.565","1,470,240.717","61.696","18","0x20000","0x9010E87","7080"
"60","glTexSubImage3D","1,469,779.527","80.702","523.430","1,470,302.957","61.312","18","0x20000","0x9010E87","7080"
