"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","862,428.164","977.669","2,692.244","865,120.408","119.585","9","0x20000","0xFFFFFFFFD8010FC9","9524"
"0","glTexSubImage3D","862,428.164","977.669","2,826.805","865,254.969","165.633","10","0x20000","0xFFFFFFFFD8010FC9","9524"
"1","glTexSubImage3D","863,409.511","894.627","2,011.635","865,421.146","90.209","10","0x20000","0xFFFFFFFFD8010FC9","9524"
"1","glTexSubImage3D","863,409.511","894.627","4,137.952","867,547.463","154.433","11","0x20000","0xFFFFFFFFD8010FC9","9524"
"2","glTexSubImage3D","864,367.322","287.192","3,335.374","867,702.696","246.210","11","0x20000","0xFFFFFFFFD8010FC9","9524"
"3","glTexSubImage3D","864,656.449","836.074","3,292.969","867,949.418","241.697","11","0x20000","0xFFFFFFFFD8010FC9","9524"
"4","glTexSubImage3D","865,496.671","538.889","2,694.988","868,191.659","244.002","11","0x20000","0xFFFFFFFFD8010FC9","9524"
"5","glTexSubImage3D","866,036.630","919.392","2,400.151","868,436.781","0.544","11","0x20000","0xFFFFFFFFD8010FC9","9524"
"5","glTexSubImage3D","866,036.630","919.392","3,125.947","869,162.577","273.314","12","0x20000","0xFFFFFFFFD8010FC9","9524"
"6","glTexSubImage3D","866,957.776","612.923","2,476.515","869,434.291","254.626","12","0x20000","0xFFFFFFFFD8010FC9","9524"
"6","glTexSubImage3D","866,957.776","612.923","5,618.839","872,576.615","4.064","13","0x20000","0xFFFFFFFFD8010FC9","9524"
"7","glTexSubImage3D","867,572.359","3,204.422","5,009.119","872,581.478","257.954","13","0x20000","0xFFFFFFFFD8010FC9","9524"
"8","glTexSubImage3D","870,786.273","818.833","2,053.703","872,839.976","179.745","13","0x20000","0xFFFFFFFFD8010FC9","9524"
"8","glTexSubImage3D","870,786.273","818.833","2,250.184","873,036.457","62.881","14","0x20000","0xFFFFFFFFD8010FC9","9524"
"9","glTexSubImage3D","871,609.659","432.913","1,490.223","873,099.882","241.825","14","0x20000","0xFFFFFFFFD8010FC9","9524"
"10","glTexSubImage3D","872,043.825","395.843","1,298.394","873,342.219","120.481","14","0x20000","0xFFFFFFFFD8010FC9","9524"
"10","glTexSubImage3D","872,043.825","395.843","1,434.331","873,478.156","121.953","15","0x20000","0xFFFFFFFFD8010FC9","9524"
"11","glTexSubImage3D","872,441.309","309.954","1,159.344","873,600.653","243.361","15","0x20000","0xFFFFFFFFD8010FC9","9524"
"12","glTexSubImage3D","872,751.650","321.043","1,092.972","873,844.622","63.041","15","0x20000","0xFFFFFFFFD8010FC9","9524"
"12","glTexSubImage3D","872,751.650","321.043","1,173.133","873,924.783","182.305","16","0x20000","0xFFFFFFFFD8010FC9","9524"
"13","glTexSubImage3D","873,073.030","268.635","1,034.602","874,107.632","242.018","16","0x20000","0xFFFFFFFFD8010FC9","9524"
"14","glTexSubImage3D","873,342.045","297.145","1,008.821","874,350.866","0.544","16","0x20000","0xFFFFFFFFD8010FC9","9524"
"14","glTexSubImage3D","873,342.045","297.145","1,023.989","874,366.034","241.057","17","0x20000","0xFFFFFFFFD8010FC9","9524"
"15","glTexSubImage3D","873,640.064","369.936","965.875","874,605.939","239.970","17","0x20000","0xFFFFFFFFD8010FC9","9524"
"15","glTexSubImage3D","873,640.064","369.936","1,388.374","875,028.438","4.512","18","0x20000","0xFFFFFFFFD8010FC9","9524"
