"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","846,589.916","1,032.869","2,704.163","849,294.079","106.688","9","0x20000","0xFFFFFFFFC8010AB9","13112"
"0","glTexSubImage3D","846,589.916","1,032.869","2,828.292","849,418.208","142.753","10","0x20000","0xFFFFFFFFC8010AB9","13112"
"1","glTexSubImage3D","847,624.442","591.891","1,937.190","849,561.632","90.849","10","0x20000","0xFFFFFFFFC8010AB9","13112"
"1","glTexSubImage3D","847,624.442","591.891","2,775.436","850,399.878","152.641","11","0x20000","0xFFFFFFFFC8010AB9","13112"
"2","glTexSubImage3D","848,343.728","233.000","2,209.591","850,553.319","242.498","11","0x20000","0xFFFFFFFFC8010AB9","13112"
"3","glTexSubImage3D","848,577.124","602.025","2,219.237","850,796.361","241.249","11","0x20000","0xFFFFFFFFC8010AB9","13112"
"4","glTexSubImage3D","849,179.938","270.014","1,858.248","851,038.186","242.562","11","0x20000","0xFFFFFFFFC8010AB9","13112"
"5","glTexSubImage3D","849,450.886","603.555","1,830.886","851,281.772","0.544","11","0x20000","0xFFFFFFFFC8010AB9","13112"
"5","glTexSubImage3D","849,450.886","603.555","2,521.194","851,972.080","242.562","12","0x20000","0xFFFFFFFFC8010AB9","13112"
"6","glTexSubImage3D","850,056.222","313.820","2,156.532","852,212.754","243.745","12","0x20000","0xFFFFFFFFC8010AB9","13112"
"6","glTexSubImage3D","850,056.222","313.820","2,414.933","852,471.155","3.681","13","0x20000","0xFFFFFFFFC8010AB9","13112"
"7","glTexSubImage3D","850,370.402","465.116","2,105.105","852,475.507","242.146","13","0x20000","0xFFFFFFFFC8010AB9","13112"
"8","glTexSubImage3D","850,835.947","1,065.113","1,882.346","852,718.293","179.713","13","0x20000","0xFFFFFFFFC8010AB9","13112"
"8","glTexSubImage3D","850,835.947","1,065.113","2,077.195","852,913.142","62.785","14","0x20000","0xFFFFFFFFC8010AB9","13112"
"9","glTexSubImage3D","851,901.597","424.966","1,074.842","852,976.439","241.761","14","0x20000","0xFFFFFFFFC8010AB9","13112"
"10","glTexSubImage3D","852,327.369","289.428","891.375","853,218.744","120.673","14","0x20000","0xFFFFFFFFC8010AB9","13112"
"10","glTexSubImage3D","852,327.369","289.428","1,028.304","853,355.673","121.729","15","0x20000","0xFFFFFFFFC8010AB9","13112"
"11","glTexSubImage3D","852,617.198","270.720","860.748","853,477.946","241.698","15","0x20000","0xFFFFFFFFC8010AB9","13112"
"12","glTexSubImage3D","852,888.505","272.656","831.683","853,720.188","61.920","15","0x20000","0xFFFFFFFFC8010AB9","13112"
"12","glTexSubImage3D","852,888.505","272.656","908.419","853,796.924","180.833","16","0x20000","0xFFFFFFFFC8010AB9","13112"
"13","glTexSubImage3D","853,161.598","258.017","816.703","853,978.301","241.986","16","0x20000","0xFFFFFFFFC8010AB9","13112"
"14","glTexSubImage3D","853,420.300","280.208","801.075","854,221.375","0.544","16","0x20000","0xFFFFFFFFC8010AB9","13112"
"14","glTexSubImage3D","853,420.300","280.208","816.883","854,237.183","240.929","17","0x20000","0xFFFFFFFFC8010AB9","13112"
"15","glTexSubImage3D","853,701.045","272.205","775.979","854,477.024","239.682","17","0x20000","0xFFFFFFFFC8010AB9","13112"
"15","glTexSubImage3D","853,701.045","272.205","1,030.285","854,731.330","4.448","18","0x20000","0xFFFFFFFFC8010AB9","13112"
