"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","8,873,115.764","190.241","32,876.039","8,905,991.803","59.616","10","0x20000","0x500107CB","7144"
"1","glTexSubImage3D","8,873,306.530","278.975","32,745.817","8,906,052.347","43.168","10","0x20000","0x500107CB","7144"
"1","glTexSubImage3D","8,873,306.530","278.975","32,803.706","8,906,110.236","16.288","11","0x20000","0x500107CB","7144"
"2","glTexSubImage3D","8,873,591.511","283.771","32,535.717","8,906,127.228","57.024","11","0x20000","0x500107CB","7144"
"3","glTexSubImage3D","8,873,876.114","296.672","32,308.746","8,906,184.860","58.112","11","0x20000","0x500107CB","7144"
"4","glTexSubImage3D","8,874,173.401","302.897","32,068.547","8,906,241.948","58.145","11","0x20000","0x500107CB","7144"
"5","glTexSubImage3D","8,874,476.801","1,436.410","31,824.316","8,906,301.117","0.576","11","0x20000","0x500107CB","7144"
"5","glTexSubImage3D","8,874,476.801","1,436.410","31,870.140","8,906,346.941","56.992","12","0x20000","0x500107CB","7144"
"6","glTexSubImage3D","8,875,913.924","299.541","30,490.681","8,906,404.605","57.025","12","0x20000","0x500107CB","7144"
"7","glTexSubImage3D","8,876,213.961","294.335","30,248.181","8,906,462.142","57.024","12","0x20000","0x500107CB","7144"
"8","glTexSubImage3D","8,876,508.784","234.126","30,010.894","8,906,519.678","58.752","12","0x20000","0x500107CB","7144"
"9","glTexSubImage3D","8,876,743.440","104.471","29,833.678","8,906,577.118","58.305","12","0x20000","0x500107CB","7144"
"10","glTexSubImage3D","8,876,848.297","139.049","29,787.830","8,906,636.127","57.376","12","0x20000","0x500107CB","7144"
"11","glTexSubImage3D","8,876,987.734","57.529","29,706.409","8,906,694.143","57.792","12","0x20000","0x500107CB","7144"
"12","glTexSubImage3D","8,877,045.611","275.093","29,707.060","8,906,752.671","58.561","12","0x20000","0x500107CB","7144"
"13","glTexSubImage3D","8,877,321.293","128.965","29,490.451","8,906,811.744","57.184","12","0x20000","0x500107CB","7144"
"14","glTexSubImage3D","8,877,450.663","58.018","29,418.777","8,906,869.440","59.584","12","0x20000","0x500107CB","7144"
"15","glTexSubImage3D","8,877,509.276","168.757","29,420.420","8,906,929.696","58.657","12","0x20000","0x500107CB","7144"
"16","glTexSubImage3D","8,877,678.635","58.002","29,308.566","8,906,987.201","58.176","12","0x20000","0x500107CB","7144"
"17","glTexSubImage3D","8,877,736.945","56.844","29,308.944","8,907,045.889","57.024","12","0x20000","0x500107CB","7144"
"18","glTexSubImage3D","8,877,794.350","55.930","29,309.076","8,907,103.426","59.328","12","0x20000","0x500107CB","7144"
"19","glTexSubImage3D","8,877,850.733","264.633","29,313.141","8,907,163.874","0.512","12","0x20000","0x500107CB","7144"
"19","glTexSubImage3D","8,877,850.733","264.633","29,328.469","8,907,179.202","59.776","13","0x20000","0x500107CB","7144"
