"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","8,903,776.918","184.290","35,316.380","8,939,093.298","63.840","10","0x20000","0xFFFFFFFFE1010A5B","9436"
"1","glTexSubImage3D","8,903,961.624","280.077","35,196.026","8,939,157.650","47.264","10","0x20000","0xFFFFFFFFE1010A5B","9436"
"1","glTexSubImage3D","8,903,961.624","280.077","35,416.571","8,939,378.195","17.664","11","0x20000","0xFFFFFFFFE1010A5B","9436"
"2","glTexSubImage3D","8,904,249.518","295.318","35,147.142","8,939,396.660","61.344","11","0x20000","0xFFFFFFFFE1010A5B","9436"
"3","glTexSubImage3D","8,904,545.359","287.429","34,913.221","8,939,458.580","62.816","11","0x20000","0xFFFFFFFFE1010A5B","9436"
"4","glTexSubImage3D","8,904,834.359","300.889","34,685.693","8,939,520.052","63.329","11","0x20000","0xFFFFFFFFE1010A5B","9436"
"5","glTexSubImage3D","8,905,135.619","2,745.351","34,449.106","8,939,584.725","0.544","11","0x20000","0xFFFFFFFFE1010A5B","9436"
"5","glTexSubImage3D","8,905,135.619","2,745.351","34,556.210","8,939,691.829","61.601","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"6","glTexSubImage3D","8,907,885.097","179.812","31,868.877","8,939,753.974","61.952","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"7","glTexSubImage3D","8,908,066.615","95.299","31,749.855","8,939,816.470","61.248","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"8","glTexSubImage3D","8,908,162.975","80.274","31,715.287","8,939,878.262","62.337","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"9","glTexSubImage3D","8,908,244.509","60.251","31,695.034","8,939,939.543","62.304","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"10","glTexSubImage3D","8,908,305.040","58.712","31,697.351","8,940,002.391","61.217","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"11","glTexSubImage3D","8,908,364.039","53.265","31,700.113","8,940,064.152","61.568","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"12","glTexSubImage3D","8,908,417.560","380.657","31,708.704","8,940,126.264","61.248","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"13","glTexSubImage3D","8,908,799.863","83.836","31,388.193","8,940,188.056","61.313","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"14","glTexSubImage3D","8,908,883.968","160.875","31,365.945","8,940,249.913","61.248","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"15","glTexSubImage3D","8,909,046.423","79.994","31,265.250","8,940,311.673","62.528","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"16","glTexSubImage3D","8,909,126.787","69.209","31,246.166","8,940,372.953","63.073","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"17","glTexSubImage3D","8,909,196.645","57.686","31,239.925","8,940,436.570","61.280","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"18","glTexSubImage3D","8,909,254.847","62.419","31,243.867","8,940,498.714","61.280","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"19","glTexSubImage3D","8,909,317.523","336.821","31,243.687","8,940,561.210","0.544","12","0x20000","0xFFFFFFFFE1010A5B","9436"
"19","glTexSubImage3D","8,909,317.523","336.821","31,260.104","8,940,577.627","61.280","13","0x20000","0xFFFFFFFFE1010A5B","9436"
