"Transfer
ID","API Call","API Start Time
(μs)","API Duration
(μs)","Latency
(μs)","GPU Start Time
(μs)","GPU Duration
(μs)","Command
Buffer ID","Render
Context ID","Device
Context ID","Process
ID"
"0","glTexSubImage3D","9,043,426.649","181.101","45,802.005","9,089,228.654","82.880","10","0x20000","0xFFFFFFFFE2010E81","9516"
"1","glTexSubImage3D","9,043,608.202","276.516","45,704.164","9,089,312.366","60.961","10","0x20000","0xFFFFFFFFE2010E81","9516"
"1","glTexSubImage3D","9,043,608.202","276.516","45,778.885","9,089,387.087","22.624","11","0x20000","0xFFFFFFFFE2010E81","9516"
"2","glTexSubImage3D","9,043,892.625","276.904","45,517.918","9,089,410.543","80.416","11","0x20000","0xFFFFFFFFE2010E81","9516"
"3","glTexSubImage3D","9,044,170.366","271.609","45,321.362","9,089,491.728","81.312","11","0x20000","0xFFFFFFFFE2010E81","9516"
"4","glTexSubImage3D","9,044,442.560","2,086.602","45,129.104","9,089,571.664","81.280","11","0x20000","0xFFFFFFFFE2010E81","9516"
"5","glTexSubImage3D","9,046,535.759","820.360","43,118.338","9,089,654.097","0.607","11","0x20000","0xFFFFFFFFE2010E81","9516"
"5","glTexSubImage3D","9,046,535.759","820.360","43,134.082","9,089,669.841","79.968","12","0x20000","0xFFFFFFFFE2010E81","9516"
"6","glTexSubImage3D","9,047,358.997","169.873","42,391.388","9,089,750.385","79.873","12","0x20000","0xFFFFFFFFE2010E81","9516"
"7","glTexSubImage3D","9,047,529.260","61.207","42,301.606","9,089,830.866","79.904","12","0x20000","0xFFFFFFFFE2010E81","9516"
"8","glTexSubImage3D","9,047,590.859","119.929","42,320.551","9,089,911.410","81.185","12","0x20000","0xFFFFFFFFE2010E81","9516"
"9","glTexSubImage3D","9,047,711.169","57.605","42,280.146","9,089,991.315","81.760","12","0x20000","0xFFFFFFFFE2010E81","9516"
"10","glTexSubImage3D","9,047,769.297","63.048","42,304.578","9,090,073.875","79.841","12","0x20000","0xFFFFFFFFE2010E81","9516"
"11","glTexSubImage3D","9,047,832.656","52.251","42,321.668","9,090,154.324","79.872","12","0x20000","0xFFFFFFFFE2010E81","9516"
"12","glTexSubImage3D","9,047,885.154","313.870","42,349.650","9,090,234.804","79.937","12","0x20000","0xFFFFFFFFE2010E81","9516"
"13","glTexSubImage3D","9,048,199.526","89.380","42,115.823","9,090,315.349","80.352","12","0x20000","0xFFFFFFFFE2010E81","9516"
"14","glTexSubImage3D","9,048,289.265","171.258","42,107.204","9,090,396.469","80.321","12","0x20000","0xFFFFFFFFE2010E81","9516"
"15","glTexSubImage3D","9,048,461.193","107.250","42,016.397","9,090,477.590","81.440","12","0x20000","0xFFFFFFFFE2010E81","9516"
"16","glTexSubImage3D","9,048,568.789","54.901","41,988.673","9,090,557.462","81.441","12","0x20000","0xFFFFFFFFE2010E81","9516"
"17","glTexSubImage3D","9,048,624.002","66.117","42,015.477","9,090,639.479","79.904","12","0x20000","0xFFFFFFFFE2010E81","9516"
"18","glTexSubImage3D","9,048,690.728","54.686","42,029.295","9,090,720.023","79.841","12","0x20000","0xFFFFFFFFE2010E81","9516"
"19","glTexSubImage3D","9,048,745.669","268.776","42,055.411","9,090,801.080","0.800","12","0x20000","0xFFFFFFFFE2010E81","9516"
"19","glTexSubImage3D","9,048,745.669","268.776","42,073.363","9,090,819.032","80.064","13","0x20000","0xFFFFFFFFE2010E81","9516"
"20","glTexSubImage3D","9,049,014.920","146.469","41,884.752","9,090,899.672","80.385","13","0x20000","0xFFFFFFFFE2010E81","9516"
"21","glTexSubImage3D","9,049,161.807","79.014","41,819.146","9,090,980.953","79.968","13","0x20000","0xFFFFFFFFE2010E81","9516"
